NpcID	MapID	PosX	PosY	ScriptFile	NpcName	Level	IsLoad
558	224	51927	89372		Bä c¹p	80	1
556	224	52223	89520		XÝch LuyÖn Xµ 	80	1
558	224	51927	89882		Bä c¹p	80	1
557	224	52217	89928		Kªn ®Êt	80	1
557	224	52675	90033		Kªn ®Êt	80	1
556	224	52095	90178		XÝch LuyÖn Xµ 	80	1
557	224	51788	91133		Kªn ®Êt	80	1
558	224	51974	90779		Bä c¹p	80	1
557	224	51828	90117		Kªn ®Êt	80	1
558	224	52377	90508		Bä c¹p	80	1
556	224	52588	90278		XÝch LuyÖn Xµ 	80	1
556	224	52408	90864		XÝch LuyÖn Xµ 	80	1
557	224	52860	90783		Kªn ®Êt	80	1
556	224	52770	90456		XÝch LuyÖn Xµ 	80	1
558	224	53118	90515		Bä c¹p	80	1
558	224	53562	91060		Bä c¹p	80	1
558	224	53319	90808		Bä c¹p	80	1
556	224	53990	90843		XÝch LuyÖn Xµ 	80	1
558	224	54202	90752		Bä c¹p	80	1
557	224	54086	90624		Kªn ®Êt	80	1
556	224	53782	90709		XÝch LuyÖn Xµ 	80	1
558	224	54680	90885		Bä c¹p	80	1
558	224	54435	90732		Bä c¹p	80	1
558	224	55273	90739		Bä c¹p	80	1
558	224	55076	91131		Bä c¹p	80	1
557	224	55155	90578		Kªn ®Êt	80	1
556	224	54941	90735		XÝch LuyÖn Xµ 	80	1
557	224	55733	91032		Kªn ®Êt	80	1
558	224	55481	90652		Bä c¹p	80	1
558	224	55504	90161		Bä c¹p	80	1
556	224	55389	90424		XÝch LuyÖn Xµ 	80	1
556	224	56146	90864		XÝch LuyÖn Xµ 	80	1
556	224	55875	90805		XÝch LuyÖn Xµ 	80	1
558	224	56678	90868		Bä c¹p	80	1
556	224	51117	91243		XÝch LuyÖn Xµ 	80	1
558	224	51207	91599		Bä c¹p	80	1
557	224	51565	91931		Kªn ®Êt	80	1
556	224	51557	91322		XÝch LuyÖn Xµ 	80	1
556	224	51781	91650		XÝch LuyÖn Xµ 	80	1
558	224	51993	91815		Bä c¹p	80	1
558	224	52073	91349		Bä c¹p	80	1
558	224	52358	91325		Bä c¹p	80	1
558	224	52448	91977		Bä c¹p	80	1
558	224	52646	91172		Bä c¹p	80	1
558	224	52848	92122		Bä c¹p	80	1
556	224	53139	92101		XÝch LuyÖn Xµ 	80	1
557	224	52842	91632		Kªn ®Êt	80	1
558	224	53679	91730		Bä c¹p	80	1
558	224	53510	91439		Bä c¹p	80	1
556	224	53260	91573		XÝch LuyÖn Xµ 	80	1
557	224	54080	91718		Kªn ®Êt	80	1
556	224	54082	92010		XÝch LuyÖn Xµ 	80	1
558	224	54058	91290		Bä c¹p	80	1
558	224	53796	91994		Bä c¹p	80	1
556	224	54473	91223		XÝch LuyÖn Xµ 	80	1
557	224	54728	91176		Kªn ®Êt	80	1
557	224	54609	91926		Kªn ®Êt	80	1
24	224	54993	91682		Kªn ®Êt	80	1
44	224	55271	91998		Bä c¹p	80	1
22	224	54853	92078		XÝch LuyÖn Xµ 	80	1
556	224	55637	91251		XÝch LuyÖn Xµ 	80	1
558	224	55556	91748		Bä c¹p	80	1
556	224	55562	92134		XÝch LuyÖn Xµ 	80	1
24	224	55482	91397		Kªn ®Êt	80	1
558	224	55408	91227		Bä c¹p	80	1
558	224	56144	91901		Bä c¹p	80	1
556	224	55825	91702		XÝch LuyÖn Xµ 	80	1
558	224	56144	91559		Bä c¹p	80	1
557	224	56186	91189		Kªn ®Êt	80	1
558	224	55895	91446		Bä c¹p	80	1
558	224	56422	91185		Bä c¹p	80	1
558	224	57971	92085		Bä c¹p	80	1
557	224	49573	92943		Kªn ®Êt	80	1
556	224	49546	92680		XÝch LuyÖn Xµ 	80	1
558	224	49693	92848		Bä c¹p	80	1
558	224	50170	93070		Bä c¹p	80	1
558	224	50039	92631		Bä c¹p	80	1
556	224	49700	92302		XÝch LuyÖn Xµ 	80	1
558	224	50409	93136		Bä c¹p	80	1
558	224	51469	92207		Bä c¹p	80	1
558	224	52024	92779		Bä c¹p	80	1
556	224	52003	93098		XÝch LuyÖn Xµ 	80	1
558	224	51937	92212		Bä c¹p	80	1
557	224	52618	92696		Kªn ®Êt	80	1
556	224	52228	92370		XÝch LuyÖn Xµ 	80	1
557	224	52543	92920		Kªn ®Êt	80	1
556	224	53212	93091		XÝch LuyÖn Xµ 	80	1
558	224	52868	92510		Bä c¹p	80	1
558	224	52845	92915		Bä c¹p	80	1
557	224	53295	92697		Kªn ®Êt	80	1
558	224	53409	92512		Bä c¹p	80	1
556	224	53750	92914		XÝch LuyÖn Xµ 	80	1
558	224	53526	93154		Bä c¹p	80	1
558	224	53752	92190		Bä c¹p	80	1
558	224	53555	92853		Bä c¹p	80	1
558	224	53946	92764		Bä c¹p	80	1
557	224	54106	92434		Kªn ®Êt	80	1
558	224	53774	92496		Bä c¹p	80	1
556	224	54624	92690		XÝch LuyÖn Xµ 	80	1
556	224	54515	92259		XÝch LuyÖn Xµ 	80	1
558	224	54363	92836		Bä c¹p	80	1
558	224	54335	92478		Bä c¹p	80	1
44	224	55156	92376		Bä c¹p	80	1
44	224	54853	92931		Bä c¹p	80	1
22	224	55244	92995		XÝch LuyÖn Xµ 	80	1
22	224	54995	92295		XÝch LuyÖn Xµ 	80	1
558	224	54905	92711		Bä c¹p	80	1
558	224	54829	92465		Bä c¹p	80	1
557	224	55773	92446		Kªn ®Êt	80	1
557	224	55446	93055		Kªn ®Êt	80	1
44	224	55514	92500		Bä c¹p	80	1
558	224	56113	92367		Bä c¹p	80	1
556	224	55874	92187		XÝch LuyÖn Xµ 	80	1
558	224	56208	92695		Bä c¹p	80	1
556	224	55889	92632		XÝch LuyÖn Xµ 	80	1
558	224	55947	93013		Bä c¹p	80	1
558	224	56541	92644		Bä c¹p	80	1
558	224	56530	93089		Bä c¹p	80	1
556	224	56336	93017		XÝch LuyÖn Xµ 	80	1
556	224	56324	92414		XÝch LuyÖn Xµ 	80	1
557	224	57804	92173		Kªn ®Êt	80	1
556	224	57464	92623		XÝch LuyÖn Xµ 	80	1
558	224	57707	92524		Bä c¹p	80	1
557	224	57685	92895		Kªn ®Êt	80	1
558	224	58149	92311		Bä c¹p	80	1
558	224	57956	92588		Bä c¹p	80	1
557	224	48346	93262		Kªn ®Êt	80	1
558	224	48393	93534		Bä c¹p	80	1
557	224	49575	93256		Kªn ®Êt	80	1
556	224	49217	93229		XÝch LuyÖn Xµ 	80	1
556	224	50110	93715		XÝch LuyÖn Xµ 	80	1
556	224	49915	93592		XÝch LuyÖn Xµ 	80	1
556	224	49894	93960		XÝch LuyÖn Xµ 	80	1
558	224	49732	93707		Bä c¹p	80	1
558	224	49872	93185		Bä c¹p	80	1
558	224	50307	94079		Bä c¹p	80	1
557	224	50454	93572		Kªn ®Êt	80	1
558	224	50578	93936		Bä c¹p	80	1
557	224	50241	93405		Kªn ®Êt	80	1
558	224	50651	93286		Bä c¹p	80	1
558	224	50859	93772		Bä c¹p	80	1
557	224	50742	93644		Kªn ®Êt	80	1
558	224	51115	93894		Bä c¹p	80	1
556	224	50796	94028		XÝch LuyÖn Xµ 	80	1
558	224	50867	93433		Bä c¹p	80	1
556	224	51519	93796		XÝch LuyÖn Xµ 	80	1
558	224	51201	94133		Bä c¹p	80	1
557	224	52003	94049		Kªn ®Êt	80	1
557	224	52000	93736		Kªn ®Êt	80	1
556	224	52213	93299		XÝch LuyÖn Xµ 	80	1
558	224	52190	93963		Bä c¹p	80	1
556	224	51902	93333		XÝch LuyÖn Xµ 	80	1
556	224	51805	93603		XÝch LuyÖn Xµ 	80	1
558	224	52184	93624		Bä c¹p	80	1
558	224	51718	94206		Bä c¹p	80	1
556	224	52529	93319		XÝch LuyÖn Xµ 	80	1
556	224	53147	93465		XÝch LuyÖn Xµ 	80	1
558	224	52939	93506		Bä c¹p	80	1
558	224	52824	93240		Bä c¹p	80	1
558	224	52746	93877		Bä c¹p	80	1
44	224	54737	93212		Bä c¹p	80	1
556	224	54969	93216		XÝch LuyÖn Xµ 	80	1
557	224	55219	93686		Kªn ®Êt	80	1
556	224	55793	93256		XÝch LuyÖn Xµ 	80	1
558	224	55535	94061		Bä c¹p	80	1
558	224	55552	93654		Bä c¹p	80	1
558	224	55993	93510		Bä c¹p	80	1
557	224	55880	93269		Kªn ®Êt	80	1
558	224	55819	93783		Bä c¹p	80	1
556	224	58481	93640		XÝch LuyÖn Xµ 	80	1
558	224	58760	93745		Bä c¹p	80	1
558	224	58699	94206		Bä c¹p	80	1
558	224	59014	94118		Bä c¹p	80	1
557	224	47513	95110		Kªn ®Êt	80	1
556	224	48398	95219		XÝch LuyÖn Xµ 	80	1
556	224	48161	94826		XÝch LuyÖn Xµ 	80	1
556	224	48441	94956		XÝch LuyÖn Xµ 	80	1
558	224	48605	94349		Bä c¹p	80	1
556	224	49033	94843		XÝch LuyÖn Xµ 	80	1
557	224	49128	94624		Kªn ®Êt	80	1
558	224	48919	95070		Bä c¹p	80	1
558	224	48661	95091		Bä c¹p	80	1
558	224	49238	94975		Bä c¹p	80	1
558	224	49584	94283		Bä c¹p	80	1
558	224	49539	94674		Bä c¹p	80	1
558	224	49494	94887		Bä c¹p	80	1
558	224	49712	95036		Bä c¹p	80	1
556	224	49892	94340		XÝch LuyÖn Xµ 	80	1
556	224	49954	94857		XÝch LuyÖn Xµ 	80	1
556	224	50572	94310		XÝch LuyÖn Xµ 	80	1
558	224	50351	94509		Bä c¹p	80	1
556	224	50734	94743		XÝch LuyÖn Xµ 	80	1
558	224	50886	94230		Bä c¹p	80	1
558	224	51369	94499		Bä c¹p	80	1
556	224	51622	94861		XÝch LuyÖn Xµ 	80	1
558	224	51699	95161		Bä c¹p	80	1
556	224	51208	94463		XÝch LuyÖn Xµ 	80	1
557	224	51842	94526		Kªn ®Êt	80	1
558	224	51967	94844		Bä c¹p	80	1
