NpcID	MapID	PosX	PosY	ScriptFile	NpcName	Level	IsLoad
12	11	104022	148375		Nh›m	10	1
12	11	103898	148769		Nh›m	10	1
12	11	103914	149061		Nh›m	10	1
12	11	104224	149088		Nh›m	10	1
34	11	104019	149340		Linh Mi™u 	10	1
12	11	104147	149503		Nh›m	10	1
11	11	104363	150257		Heo rıng	10	1
12	11	104640	150144		Nh›m	10	1
12	11	104467	149868		Nh›m	10	1
12	11	104434	151268		Nh›m	10	1
34	11	104413	151495		Linh Mi™u 	10	1
33	11	104448	150528		G u	10	1
12	11	104909	151380		Nh›m	10	1
33	11	104504	151551		G u	10	1
11	11	104625	151449		Heo rıng	10	1
12	11	104755	150602		Nh›m	10	1
12	11	96099	152361		Nh›m	10	1
11	11	96371	152204		Heo rıng	10	1
34	11	96466	152565		Linh Mi™u 	10	1
12	11	96440	152430		Nh›m	10	1
11	11	102057	151894		Heo rıng	10	1
11	11	101963	152447		Heo rıng	10	1
12	11	102228	152022		Nh›m	10	1
12	11	101987	151878		Nh›m	10	1
12	11	101935	152187		Nh›m	10	1
12	11	102331	151893		Nh›m	10	1
11	11	102246	152283		Heo rıng	10	1
34	11	102037	152244		Linh Mi™u 	10	1
34	11	102269	151893		Linh Mi™u 	10	1
12	11	102112	152155		Nh›m	10	1
12	11	102095	152537		Nh›m	10	1
12	11	102852	151758		Nh›m	10	1
12	11	102739	152309		Nh›m	10	1
11	11	102484	152431		Heo rıng	10	1
12	11	103058	152492		Nh›m	10	1
11	11	102983	152431		Heo rıng	10	1
11	11	103368	152380		Heo rıng	10	1
12	11	103404	151930		Nh›m	10	1
12	11	103270	151681		Nh›m	10	1
33	11	103038	151716		G u	10	1
11	11	103300	152073		Heo rıng	10	1
12	11	103218	152435		Nh›m	10	1
11	11	103666	151828		Heo rıng	10	1
12	11	103524	152022		Nh›m	10	1
12	11	103811	152067		Nh›m	10	1
12	11	103779	152501		Nh›m	10	1
11	11	103640	152275		Heo rıng	10	1
34	11	103818	152232		Linh Mi™u 	10	1
33	11	103751	152145		G u	10	1
33	11	103765	151783		G u	10	1
12	11	103549	152366		Nh›m	10	1
12	11	104683	152448		Nh›m	10	1
12	11	104545	151777		Nh›m	10	1
11	11	105280	152032		Heo rıng	10	1
11	11	105440	152192		Heo rıng	10	1
12	11	105107	151835		Nh›m	10	1
12	11	94582	153577		Nh›m	10	1
33	11	95677	152950		G u	10	1
12	11	95529	153135		Nh›m	10	1
11	11	95458	152891		Heo rıng	10	1
33	11	95904	153376		G u	10	1
11	11	96080	152656		Heo rıng	10	1
34	11	96009	152809		Linh Mi™u 	10	1
33	11	96014	152934		G u	10	1
12	11	95844	152993		Nh›m	10	1
12	11	95883	153178		Nh›m	10	1
12	11	96199	153199		Nh›m	10	1
33	11	96640	152704		G u	10	1
11	11	96653	152870		Heo rıng	10	1
12	11	96711	152796		Nh›m	10	1
12	11	96364	152932		Nh›m	10	1
12	11	97224	153565		Nh›m	10	1
12	11	97625	153523		Nh›m	10	1
33	11	97690	153442		G u	10	1
11	11	102048	152672		Heo rıng	10	1
12	11	102400	153280		Nh›m	10	1
12	11	102873	153158		Nh›m	10	1
33	11	102433	153536		G u	10	1
12	11	102431	152838		Nh›m	10	1
12	11	103262	153593		Nh›m	10	1
34	11	102926	153544		Linh Mi™u 	10	1
12	11	102965	152793		Nh›m	10	1
12	11	103404	152579		Nh›m	10	1
11	11	103290	152595		Heo rıng	10	1
12	11	103538	152646		Nh›m	10	1
34	11	103677	152583		Linh Mi™u 	10	1
11	11	104928	153440		Heo rıng	10	1
11	11	104873	152777		Heo rıng	10	1
33	11	104576	152593		G u	10	1
12	11	104599	152872		Nh›m	10	1
12	11	105306	152617		Nh›m	10	1
12	11	105056	152668		Nh›m	10	1
33	11	105256	152782		G u	10	1
34	11	105760	153248		Linh Mi™u 	10	1
12	11	105677	153465		Nh›m	10	1
12	11	105977	153164		Nh›m	10	1
11	11	105610	153013		Heo rıng	10	1
34	11	106192	153360		Linh Mi™u 	10	1
12	11	106467	153401		Nh›m	10	1
12	11	106207	152759		Nh›m	10	1
11	11	106720	152960		Heo rıng	10	1
12	11	106934	152783		Nh›m	10	1
33	11	106891	152877		G u	10	1
33	11	106811	153248		G u	10	1
34	11	107161	153152		Linh Mi™u 	10	1
12	11	107382	153260		Nh›m	10	1
33	11	107185	153489		G u	10	1
11	11	107481	153583		Heo rıng	10	1
12	11	107386	153525		Nh›m	10	1
12	11	90874	154430		Nh›m	10	1
12	11	91267	154243		Nh›m	10	1
33	11	91618	154210		G u	10	1
33	11	92036	154142		G u	10	1
12	11	92132	154236		Nh›m	10	1
12	11	92384	154144		Nh›m	10	1
33	11	92641	154485		G u	10	1
12	11	92528	154472		Nh›m	10	1
12	11	92577	154019		Nh›m	10	1
11	11	92960	154368		Heo rıng	10	1
33	11	93123	154470		G u	10	1
12	11	92798	154450		Nh›m	10	1
33	11	93283	154531		G u	10	1
12	11	93596	154441		Nh›m	10	1
33	11	93480	154408		G u	10	1
33	11	93935	154600		G u	10	1
12	11	93827	154507		Nh›m	10	1
34	11	94272	154272		Linh Mi™u 	10	1
34	11	94432	153926		Linh Mi™u 	10	1
34	11	95072	153632		Linh Mi™u 	10	1
12	11	94785	153601		Nh›m	10	1
11	11	95488	153696		Heo rıng	10	1
12	11	95473	154363		Nh›m	10	1
12	11	95674	153622		Nh›m	10	1
12	11	95685	154008		Nh›m	10	1
33	11	95381	154020		G u	10	1
12	11	95996	154444		Nh›m	10	1
11	11	96607	154496		Heo rıng	10	1
33	11	96589	154135		G u	10	1
11	11	96998	154054		Heo rıng	10	1
34	11	96803	154332		Linh Mi™u 	10	1
12	11	96845	154140		Nh›m	10	1
12	11	97123	154351		Nh›m	10	1
12	11	97009	153692		Nh›m	10	1
11	11	97655	153962		Heo rıng	10	1
11	11	97984	154204		Heo rıng	10	1
12	11	97809	154172		Nh›m	10	1
12	11	98190	153815		Nh›m	10	1
12	11	98115	154095		Nh›m	10	1
34	11	98448	154620		Linh Mi™u 	10	1
12	11	98728	154363		Nh›m	10	1
33	11	98709	154491		G u	10	1
33	11	98705	153733		G u	10	1
12	11	98629	153653		Nh›m	10	1
12	11	99104	154528		Nh›m	10	1
11	11	98912	153980		Heo rıng	10	1
34	11	99104	154048		Linh Mi™u 	10	1
12	11	99231	154096		Nh›m	10	1
12	11	98960	154222		Nh›m	10	1
11	11	99424	154144		Heo rıng	10	1
12	11	99552	153856		Nh›m	10	1
34	11	99760	154470		Linh Mi™u 	10	1
33	11	99808	154044		G u	10	1
12	11	99730	154150		Nh›m	10	1
12	11	99836	154251		Nh›m	10	1
396	11	99333	154358		Thuy“n Phu  	10	1
34	11	99968	154297		Linh Mi™u 	10	1
34	11	102355	153732		Linh Mi™u 	10	1
12	11	102818	154093		Nh›m	10	1
33	11	102910	154225		G u	10	1
12	11	102455	153841		Nh›m	10	1
12	11	102695	153863		Nh›m	10	1
11	11	102518	153675		Heo rıng	10	1
11	11	103200	153792		Heo rıng	10	1
33	11	103180	154504		G u	10	1
11	11	103744	154144		Heo rıng	10	1
34	11	103648	154464		Linh Mi™u 	10	1
34	11	103488	153920		Linh Mi™u 	10	1
34	11	103846	153705		Linh Mi™u 	10	1
12	11	103900	154339		Nh›m	10	1
12	11	103507	153731		Nh›m	10	1
12	11	104160	153952		Nh›m	10	1
12	11	104266	154093		Nh›m	10	1
11	11	104470	154262		Heo rıng	10	1
12	11	104466	154451		Nh›m	10	1
12	11	105056	153888		Nh›m	10	1
11	11	105269	154034		Heo rıng	10	1
12	11	105142	154054		Nh›m	10	1
12	11	105527	154537		Nh›m	10	1
