NpcID	MapID	PosX	PosY	ScriptFile	NpcName	Level	IsLoad
11	80	50645	90051		Heo rıng	10	1
34	80	52041	89867		Linh Mi™u 	10	1
12	80	52198	89689		Nh›m	10	1
12	80	51866	90059		Nh›m	10	1
11	80	52173	89999		Heo rıng	10	1
12	80	52135	89761		Nh›m	10	1
34	80	52303	89575		Linh Mi™u 	10	1
12	80	52282	89921		Nh›m	10	1
12	80	50147	90563		Nh›m	10	1
12	80	50453	90566		Nh›m	10	1
12	80	50514	90311		Nh›m	10	1
12	80	50648	90998		Nh›m	10	1
33	80	50416	90131		G u	10	1
33	80	50246	90331		G u	10	1
34	80	50336	90616		Linh Mi™u 	10	1
34	80	50752	90752		Linh Mi™u 	10	1
11	80	50830	91079		Heo rıng	10	1
12	80	51696	90373		Nh›m	10	1
33	80	51776	90880		G u	10	1
34	80	51955	91045		Linh Mi™u 	10	1
34	80	52155	90157		Linh Mi™u 	10	1
12	80	52576	90968		Nh›m	10	1
33	80	52673	90565		G u	10	1
34	80	52564	90577		Linh Mi™u 	10	1
12	80	52541	90791		Nh›m	10	1
12	80	52780	90724		Nh›m	10	1
12	80	52741	90518		Nh›m	10	1
12	80	49572	92032		Nh›m	10	1
34	80	49560	91672		Linh Mi™u 	10	1
12	80	49513	91915		Nh›m	10	1
11	80	49696	91360		Heo rıng	10	1
11	80	49918	92008		Heo rıng	10	1
12	80	49883	91748		Nh›m	10	1
12	80	49886	91311		Nh›m	10	1
33	80	49695	91607		G u	10	1
12	80	49691	91776		Nh›m	10	1
12	80	50464	91968		Nh›m	10	1
11	80	50229	92076		Heo rıng	10	1
34	80	50527	91273		Linh Mi™u 	10	1
12	80	50917	91590		Nh›m	10	1
33	80	51200	91456		G u	10	1
12	80	51429	91599		Nh›m	10	1
11	80	51438	91299		Heo rıng	10	1
12	80	51582	91506		Nh›m	10	1
34	80	51453	91768		Linh Mi™u 	10	1
12	80	51920	92113		Nh›m	10	1
12	80	51741	91750		Nh›m	10	1
12	80	51935	91398		Nh›m	10	1
33	80	51946	91619		G u	10	1
12	80	51833	91234		Nh›m	10	1
11	80	52732	91177		Heo rıng	10	1
11	80	52607	91851		Heo rıng	10	1
12	80	52388	92113		Nh›m	10	1
33	80	52348	91481		G u	10	1
11	80	59360	91744		Heo rıng	10	1
34	80	59324	91341		Linh Mi™u 	10	1
34	80	58919	91719		Linh Mi™u 	10	1
12	80	59092	91639		Nh›m	10	1
12	80	59014	91865		Nh›m	10	1
12	80	59287	91607		Nh›m	10	1
11	80	59103	92088		Heo rıng	10	1
34	80	59339	92153		Linh Mi™u 	10	1
11	80	59339	91504		Heo rıng	10	1
12	80	59552	91296		Nh›m	10	1
12	80	59716	91947		Nh›m	10	1
33	80	59769	91643		G u	10	1
33	80	59539	91182		G u	10	1
33	80	59522	92030		G u	10	1
11	80	59660	91603		Heo rıng	10	1
12	80	59394	91947		Nh›m	10	1
33	80	59636	91414		G u	10	1
33	80	59526	91612		G u	10	1
12	80	60013	91405		Nh›m	10	1
12	80	60005	92013		Nh›m	10	1
11	80	62254	91613		Heo rıng	10	1
12	80	62228	91985		Nh›m	10	1
12	80	62438	91295		Nh›m	10	1
33	80	62257	91781		G u	10	1
12	80	62922	91555		Nh›m	10	1
11	80	62902	91855		Heo rıng	10	1
12	80	62692	92015		Nh›m	10	1
33	80	62610	91931		G u	10	1
12	80	63079	92140		Nh›m	10	1
33	80	63019	91843		G u	10	1
