NpcID	MapID	PosX	PosY	ScriptFile	NpcName	Level	IsLoad
12	2	75676	110205		Nh›m	10	1
12	2	75417	109958		Nh›m	10	1
33	2	75301	110117		G u	10	1
11	2	75330	110562		Heo rıng	10	1
12	2	76268	110034		Nh›m	10	1
12	2	75808	109769		Nh›m	10	1
11	2	76352	109888		Heo rıng	10	1
33	2	77664	110464		G u	10	1
12	2	77954	110046		Nh›m	10	1
11	2	77973	110298		Heo rıng	10	1
12	2	78233	110441		Nh›m	10	1
12	2	77846	110256		Nh›m	10	1
33	2	78103	110127		G u	10	1
33	2	80546	110552		G u	10	1
12	2	76236	111513		Nh›m	10	1
33	2	76195	111340		G u	10	1
11	2	76840	111440		Heo rıng	10	1
12	2	77025	111371		Nh›m	10	1
12	2	77084	110657		Nh›m	10	1
11	2	76980	110699		Heo rıng	10	1
33	2	77102	110928		G u	10	1
12	2	77209	111047		Nh›m	10	1
11	2	77300	110733		Heo rıng	10	1
12	2	77440	110688		Nh›m	10	1
33	2	77818	111411		G u	10	1
12	2	77629	111399		Nh›m	10	1
11	2	78272	110656		Heo rıng	10	1
34	2	77900	110669		Linh Mi™u 	10	1
12	2	77931	110790		Nh›m	10	1
12	2	78296	111199		Nh›m	10	1
12	2	79835	111604		Nh›m to	10	1
12	2	80003	110944		Nh›m	10	1
12	2	80267	110711		Nh›m	10	1
11	2	80873	110631		Heo rıng	10	1
11	2	80434	110756		Heo rıng	10	1
12	2	80863	110903		Nh›m	10	1
33	2	81312	111328		G u	10	1
12	2	81160	110819		Nh›m	10	1
11	2	81363	111047		Heo rıng	10	1
12	2	81504	110976		Nh›m	10	1
33	2	81422	110816		G u	10	1
34	2	81563	110887		Linh Mi™u 	10	1
12	2	75123	111639		Nh›m	10	1
12	2	74944	112324		Nh›m	10	1
34	2	75218	112399		Linh Mi™u 	10	1
12	2	74896	111727		Nh›m	10	1
33	2	74907	112033		G u	10	1
11	2	75552	112416		Heo rıng	10	1
12	2	75310	112446		Nh›m	10	1
11	2	75467	111756		Heo rıng	10	1
12	2	76640	111744		Nh›m	10	1
11	2	76483	112149		Heo rıng	10	1
11	2	76992	112000		Heo rıng	10	1
