NpcID	MapID	PosX	PosY	ScriptFile	NpcName	Level	IsLoad
159	72	53152	92049		Phi Liªm 	71	1
159	72	52117	92965		Phi Liªm 	74	1
159	72	52567	93142		Phi Liªm 	70	1
159	72	52634	92717		Phi Liªm 	72	1
164	72	52500	92764		§ång Chïy 	74	1
164	72	52700	92950		§ång Chïy 	76	1
148	72	52849	92785		B¸o hoang	79	1
164	72	53219	92262		§ång Chïy 	73	1
159	72	53080	92385		Phi Liªm 	73	1
159	72	53689	92297		Phi Liªm 	72	1
159	72	51073	94188		Phi Liªm 	73	1
148	72	51481	93990		B¸o hoang	79	1
164	72	51697	93964		§ång Chïy 	77	1
164	72	51484	93692		§ång Chïy 	74	1
159	72	51572	93860		Phi Liªm 	71	1
159	72	51628	93639		Phi Liªm 	70	1
159	72	51412	93904		Phi Liªm 	71	1
159	72	51791	93976		Phi Liªm 	71	1
159	72	52428	93230		Phi Liªm 	70	1
159	72	50383	95145		Phi Liªm 	70	1
164	72	50543	95004		§ång Chïy 	77	1
148	72	51059	94421		B¸o hoang	78	1
164	72	51138	94312		§ång Chïy 	73	1
164	72	50985	94339		§ång Chïy 	73	1
159	72	51173	94503		Phi Liªm 	72	1
159	72	50858	94592		Phi Liªm 	71	1
159	72	50873	94326		Phi Liªm 	73	1
159	72	50179	95351		Phi Liªm 	70	1
164	72	50428	95525		§ång Chïy 	75	1
159	72	50296	95653		Phi Liªm 	71	1
148	72	50344	95361		B¸o hoang	78	1
159	72	50525	95301		Phi Liªm 	72	1
164	72	53573	96250		§ång Chïy 	73	1
159	72	48878	96980		Phi Liªm 	70	1
159	72	49048	96579		Phi Liªm 	70	1
164	72	49075	96824		§ång Chïy 	75	1
164	72	53673	96582		§ång Chïy 	77	1
148	72	53528	96534		B¸o hoang	77	1
164	72	53433	96808		§ång Chïy 	73	1
164	72	53408	96578		§ång Chïy 	73	1
164	72	53543	96741		§ång Chïy 	77	1
164	72	53275	96970		§ång Chïy 	75	1
159	72	53815	96358		Phi Liªm 	73	1
164	72	47586	98187		§ång Chïy 	76	1
159	72	47935	98187		Phi Liªm 	73	1
159	72	47745	98156		Phi Liªm 	74	1
159	72	50051	98101		Phi Liªm 	71	1
159	72	50052	98280		Phi Liªm 	73	1
