NpcID	MapID	PosX	PosY	ScriptFile	NpcName	Level	IsLoad
536	227	51272	94202		TËt Vò 	96	1
535	227	50838	94671		TËt Phong 	97	1
538	227	51136	94513		TËt §iÖn 	100	1
537	227	51029	94700		TËt Viªm 	99	1
537	227	51499	94876		TËt Viªm 	99	1
538	227	51597	95231		TËt §iÖn 	100	1
534	227	51383	94586		TËt Vò 	98	1
536	227	51723	95037		TËt Vò 	96	1
535	227	51970	95678		TËt Phong 	97	1
537	227	52122	95972		TËt Viªm 	99	1
535	227	51926	95306		TËt Phong 	97	1
534	227	51811	95454		TËt Vò 	98	1
534	227	52589	96126		TËt Vò 	98	1
536	227	52343	96217		TËt Vò 	96	1
534	227	48028	96595		TËt Vò 	98	1
535	227	47860	96852		TËt Phong 	97	1
534	227	48028	97116		TËt Vò 	98	1
536	227	47816	97231		TËt Vò 	96	1
537	227	48364	96903		TËt Viªm 	99	1
536	227	48192	96930		TËt Vò 	96	1
538	227	48323	97240		TËt §iÖn 	100	1
536	227	50168	97268		TËt Vò 	96	1
538	227	52526	96400		TËt §iÖn 	100	1
536	227	52709	96740		TËt Vò 	96	1
535	227	52786	97200		TËt Phong 	97	1
538	227	53018	97026		TËt §iÖn 	100	1
537	227	53047	97240		TËt Viªm 	99	1
535	227	52825	97022		TËt Phong 	97	1
534	227	52900	96648		TËt Vò 	98	1
536	227	53315	97244		TËt Vò 	96	1
534	227	47304	98077		TËt Vò 	98	1
537	227	47997	97407		TËt Viªm 	99	1
535	227	47837	97665		TËt Phong 	97	1
538	227	47628	97852		TËt §iÖn 	100	1
534	227	49388	98075		TËt Vò 	98	1
535	227	49275	98199		TËt Phong 	97	1
538	227	49582	97942		TËt §iÖn 	100	1
535	227	49790	97769		TËt Phong 	97	1
534	227	50018	97450		TËt Vò 	98	1
536	227	50124	97749		TËt Vò 	96	1
538	227	49850	97615		TËt §iÖn 	100	1
537	227	49704	98064		TËt Viªm 	99	1
535	227	50355	97520		TËt Phong 	97	1
536	227	50666	97464		TËt Vò 	96	1
538	227	50645	97857		TËt §iÖn 	100	1
537	227	50562	97648		TËt Viªm 	99	1
538	227	51033	98012		TËt §iÖn 	100	1
534	227	50784	97726		TËt Vò 	98	1
534	227	51416	98073		TËt Vò 	98	1
535	227	51282	98285		TËt Phong 	97	1
537	227	51207	97977		TËt Viªm 	99	1
534	227	52490	98217		TËt Vò 	98	1
535	227	52444	97835		TËt Phong 	97	1
534	227	52625	97526		TËt Vò 	98	1
536	227	52937	97990		TËt Vò 	96	1
537	227	52754	97990		TËt Viªm 	99	1
538	227	52933	97660		TËt §iÖn 	100	1
534	227	53108	97492		TËt Vò 	98	1
537	227	53268	97903		TËt Viªm 	99	1
534	227	53571	97356		TËt Vò 	98	1
535	227	53425	97595		TËt Phong 	97	1
538	227	53513	97875		TËt §iÖn 	100	1
536	227	53308	97725		TËt Vò 	96	1
538	227	53714	98178		TËt §iÖn 	100	1
537	227	53835	97904		TËt Viªm 	99	1
534	227	53900	97597		TËt Vò 	98	1
536	227	54130	98155		TËt Vò 	96	1
536	227	46464	99271		TËt Vò 	96	1
536	227	47034	98756		TËt Vò 	96	1
535	227	46829	99000		TËt Phong 	97	1
538	227	46643	99188		TËt §iÖn 	100	1
535	227	47155	98580		TËt Phong 	97	1
537	227	47144	99142		TËt Viªm 	99	1
537	227	47473	98594		TËt Viªm 	99	1
536	227	47510	98337		TËt Vò 	96	1
538	227	47329	98465		TËt §iÖn 	100	1
534	227	49009	98866		TËt Vò 	98	1
536	227	49130	98670		TËt Vò 	96	1
538	227	48901	98977		TËt §iÖn 	100	1
534	227	48710	99292		TËt Vò 	98	1
537	227	49456	98341		TËt Viªm 	99	1
538	227	49307	98742		TËt §iÖn 	100	1
535	227	49208	98476		TËt Phong 	97	1
537	227	49198	98920		TËt Viªm 	99	1
537	227	51690	98363		TËt Viªm 	99	1
536	227	51523	98384		TËt Vò 	96	1
536	227	52151	98656		TËt Vò 	96	1
538	227	51950	98858		TËt §iÖn 	100	1
535	227	51944	98466		TËt Phong 	97	1
534	227	52571	99285		TËt Vò 	98	1
538	227	52333	98740		TËt §iÖn 	100	1
535	227	52408	99011		TËt Phong 	97	1
536	227	52331	98402		TËt Vò 	96	1
537	227	52505	98517		TËt Viªm 	99	1
534	227	52226	99065		TËt Vò 	98	1
538	227	52794	98355		TËt §iÖn 	100	1
535	227	53959	98458		TËt Phong 	97	1
538	227	54242	98918		TËt §iÖn 	100	1
