NpcID	MapID	PosX	PosY	ScriptFile	NpcName	Level	IsLoad
560	226	57098	97215		L­u Quang	90	1
559	226	57340	97073		L­u Phong 	90	1
561	226	56758	97938		L­u V©n 	90	1
560	226	56645	98000		L­u Quang	90	1
561	226	56508	98185		L­u V©n 	90	1
560	226	56984	97965		L­u Quang	90	1
561	226	57042	97676		L­u V©n 	90	1
559	226	57269	97934		L­u Phong 	90	1
559	226	57239	97540		L­u Phong 	90	1
559	226	57852	98136		L­u Phong 	90	1
561	226	57608	97294		L­u V©n 	90	1
560	226	57673	97653		L­u Quang	90	1
561	226	57666	98052		L­u V©n 	90	1
559	226	57780	97813		L­u Phong 	90	1
560	226	57506	97925		L­u Quang	90	1
560	226	57379	97358		L­u Quang	90	1
560	226	52363	99227		L­u Quang	90	1
561	226	55755	98803		L­u V©n 	90	1
561	226	55744	99239		L­u V©n 	90	1
559	226	55577	99303		L­u Phong 	90	1
560	226	55378	99308		L­u Quang	90	1
559	226	55679	99009		L­u Phong 	90	1
561	226	56025	99129		L­u V©n 	90	1
561	226	56141	98504		L­u V©n 	90	1
559	226	55933	98648		L­u Phong 	90	1
559	226	56289	98746		L­u Phong 	90	1
560	226	56125	98906		L­u Quang	90	1
561	226	56781	98307		L­u V©n 	90	1
560	226	56496	98522		L­u Quang	90	1
560	226	56368	98308		L­u Quang	90	1
559	226	58185	99212		L­u Phong 	90	1
561	226	58195	98894		L­u V©n 	90	1
560	226	57960	99043		L­u Quang	90	1
560	226	58086	98753		L­u Quang	90	1
561	226	57946	98638		L­u V©n 	90	1
559	226	58161	98386		L­u Phong 	90	1
561	226	57899	98414		L­u V©n 	90	1
560	226	51598	99918		L­u Quang	90	1
560	226	51380	100194		L­u Quang	90	1
561	226	51969	99924		L­u V©n 	90	1
559	226	51760	100245		L­u Phong 	90	1
559	226	51800	99795		L­u Phong 	90	1
561	226	52055	99384		L­u V©n 	90	1
559	226	51961	99596		L­u Phong 	90	1
560	226	52718	99761		L­u Quang	90	1
