NpcID	MapID	PosX	PosY	ScriptFile	NpcName	Level	IsLoad
26	70	43964	79312		KÒn KÒn	20	1
25	70	43812	79382		Th­¬ng ¦ng 	20	1
25	70	43623	79275		Th­¬ng ¦ng 	20	1
25	70	43747	79686		Th­¬ng ¦ng 	20	1
10	70	44415	79443		Háa Hå 	20	1
26	70	44262	79766		KÒn KÒn	20	1
26	70	44656	80161		KÒn KÒn	20	1
26	70	44765	79899		KÒn KÒn	20	1
26	70	45133	80392		KÒn KÒn	20	1
26	70	45274	80698		KÒn KÒn	20	1
25	70	40897	81892		Th­¬ng ¦ng 	20	1
25	70	45495	81312		Th­¬ng ¦ng 	20	1
26	70	45741	81607		KÒn KÒn	20	1
25	70	45852	80967		Th­¬ng ¦ng 	20	1
10	70	40104	82556		Háa Hå 	20	1
25	70	40196	82892		Th­¬ng ¦ng 	20	1
10	70	40553	82884		Háa Hå 	20	1
26	70	40661	82438		KÒn KÒn	20	1
25	70	40854	82397		Th­¬ng ¦ng 	20	1
26	70	41490	82351		KÒn KÒn	20	1
25	70	41665	82249		Th­¬ng ¦ng 	20	1
26	70	41663	82634		KÒn KÒn	20	1
25	70	42270	82859		Th­¬ng ¦ng 	20	1
26	70	41985	82910		KÒn KÒn	20	1
26	70	44351	82623		KÒn KÒn	20	1
10	70	44166	82495		Háa Hå 	20	1
25	70	44897	82300		Th­¬ng ¦ng 	20	1
26	70	44630	82313		KÒn KÒn	20	1
10	70	45297	82105		Háa Hå 	20	1
26	70	46640	82196		KÒn KÒn	20	1
25	70	47004	82818		Th­¬ng ¦ng 	20	1
10	70	47110	82922		Háa Hå 	20	1
25	70	47318	82680		Th­¬ng ¦ng 	20	1
25	70	38826	83712		Th­¬ng ¦ng 	20	1
26	70	39237	83554		KÒn KÒn	20	1
25	70	39079	83702		Th­¬ng ¦ng 	20	1
10	70	40059	83214		Háa Hå 	20	1
26	70	42592	83603		KÒn KÒn	20	1
25	70	42634	83734		Th­¬ng ¦ng 	20	1
25	70	42959	83918		Th­¬ng ¦ng 	20	1
25	70	43078	83645		Th­¬ng ¦ng 	20	1
10	70	43517	83698		Háa Hå 	20	1
10	70	43635	82981		Háa Hå 	20	1
25	70	47927	83517		Th­¬ng ¦ng 	20	1
10	70	48394	83482		Háa Hå 	20	1
25	70	48155	83938		Th­¬ng ¦ng 	20	1
25	70	37679	84883		Th­¬ng ¦ng 	20	1
10	70	37828	84359		Háa Hå 	20	1
26	70	39184	84040		KÒn KÒn	20	1
26	70	38982	84221		KÒn KÒn	20	1
25	70	48978	84268		Th­¬ng ¦ng 	20	1
25	70	48906	84604		Th­¬ng ¦ng 	20	1
26	70	49380	84850		KÒn KÒn	20	1
26	70	49240	84854		KÒn KÒn	20	1
26	70	36808	85700		KÒn KÒn	20	1
10	70	36726	85484		Háa Hå 	20	1
25	70	36639	85813		Th­¬ng ¦ng 	20	1
25	70	36920	85870		Th­¬ng ¦ng 	20	1
10	70	37183	85053		Háa Hå 	20	1
26	70	37009	85549		KÒn KÒn	20	1
25	70	37818	85094		Th­¬ng ¦ng 	20	1
26	70	38735	85390		KÒn KÒn	20	1
10	70	39049	85911		Háa Hå 	20	1
25	70	45215	85514		Th­¬ng ¦ng 	20	1
25	70	45432	85583		Th­¬ng ¦ng 	20	1
25	70	45940	85374		Th­¬ng ¦ng 	20	1
26	70	45664	85469		KÒn KÒn	20	1
10	70	46169	85214		Háa Hå 	20	1
25	70	46082	85609		Th­¬ng ¦ng 	20	1
25	70	46684	85935		Th­¬ng ¦ng 	20	1
10	70	50075	85171		Háa Hå 	20	1
26	70	49853	85474		KÒn KÒn	20	1
26	70	50001	85767		KÒn KÒn	20	1
25	70	49716	85504		Th­¬ng ¦ng 	20	1
10	70	50301	85587		Háa Hå 	20	1
26	70	50431	85837		KÒn KÒn	20	1
26	70	35341	86700		KÒn KÒn	20	1
25	70	35726	86790		Th­¬ng ¦ng 	20	1
26	70	35571	86947		KÒn KÒn	20	1
26	70	39055	86701		KÒn KÒn	20	1
26	70	39382	86396		KÒn KÒn	20	1
25	70	39375	86073		Th­¬ng ¦ng 	20	1
26	70	39557	86235		KÒn KÒn	20	1
26	70	39539	86450		KÒn KÒn	20	1
26	70	45041	86112		KÒn KÒn	20	1
25	70	47091	86373		Th­¬ng ¦ng 	20	1
26	70	47243	86586		KÒn KÒn	20	1
10	70	47823	86913		Háa Hå 	20	1
26	70	50377	86042		KÒn KÒn	20	1
26	70	50843	86632		KÒn KÒn	20	1
26	70	34729	87947		KÒn KÒn	20	1
25	70	34594	87832		Th­¬ng ¦ng 	20	1
26	70	35063	87611		KÒn KÒn	20	1
26	70	35664	87219		KÒn KÒn	20	1
26	70	38279	87626		KÒn KÒn	20	1
26	70	38319	87291		KÒn KÒn	20	1
26	70	38648	87339		KÒn KÒn	20	1
25	70	38591	87360		Th­¬ng ¦ng 	20	1
26	70	38466	87517		KÒn KÒn	20	1
25	70	47956	87837		Th­¬ng ¦ng 	20	1
25	70	47641	87877		Th­¬ng ¦ng 	20	1
10	70	47969	88029		Háa Hå 	20	1
25	70	47630	87073		Th­¬ng ¦ng 	20	1
10	70	50541	88019		Háa Hå 	20	1
26	70	51046	87256		KÒn KÒn	20	1
10	70	50890	87471		Háa Hå 	20	1
25	70	50733	87966		Th­¬ng ¦ng 	20	1
26	70	51505	87128		KÒn KÒn	20	1
25	70	51285	87554		Th­¬ng ¦ng 	20	1
25	70	51752	87191		Th­¬ng ¦ng 	20	1
26	70	34519	88151		KÒn KÒn	20	1
25	70	34915	88242		Th­¬ng ¦ng 	20	1
25	70	35551	88956		Th­¬ng ¦ng 	20	1
10	70	35551	88622		Háa Hå 	20	1
26	70	40066	88865		KÒn KÒn	20	1
10	70	42490	88820		Háa Hå 	20	1
26	70	42785	88806		KÒn KÒn	20	1
25	70	42560	89012		Th­¬ng ¦ng 	20	1
10	70	42656	89026		Háa Hå 	20	1
26	70	43165	88465		KÒn KÒn	20	1
10	70	43887	88432		Háa Hå 	20	1
10	70	43544	88350		Háa Hå 	20	1
25	70	43678	88485		Th­¬ng ¦ng 	20	1
25	70	47734	88192		Th­¬ng ¦ng 	20	1
25	70	51043	88316		Th­¬ng ¦ng 	20	1
26	70	50816	88235		KÒn KÒn	20	1
25	70	51148	88541		Th­¬ng ¦ng 	20	1
26	70	51265	88137		KÒn KÒn	20	1
10	70	51297	88832		Háa Hå 	20	1
26	70	36314	89769		KÒn KÒn	20	1
25	70	36133	89802		Th­¬ng ¦ng 	20	1
10	70	36064	89935		Háa Hå 	20	1
25	70	36370	89876		Th­¬ng ¦ng 	20	1
25	70	39214	90043		Th­¬ng ¦ng 	20	1
25	70	39518	89647		Th­¬ng ¦ng 	20	1
26	70	39561	89946		KÒn KÒn	20	1
25	70	39717	89525		Th­¬ng ¦ng 	20	1
25	70	39927	89651		Th­¬ng ¦ng 	20	1
25	70	40304	89417		Th­¬ng ¦ng 	20	1
25	70	40375	89092		Th­¬ng ¦ng 	20	1
10	70	40647	89387		Háa Hå 	20	1
26	70	41294	89605		KÒn KÒn	20	1
25	70	41185	89797		Th­¬ng ¦ng 	20	1
25	70	40968	89590		Th­¬ng ¦ng 	20	1
26	70	41242	90083		KÒn KÒn	20	1
25	70	42126	89332		Th­¬ng ¦ng 	20	1
25	70	42063	89840		Th­¬ng ¦ng 	20	1
26	70	44442	89501		KÒn KÒn	20	1
26	70	44088	89137		KÒn KÒn	20	1
25	70	44343	89148		Th­¬ng ¦ng 	20	1
26	70	44956	89925		KÒn KÒn	20	1
10	70	45127	89630		Háa Hå 	20	1
25	70	46017	89950		Th­¬ng ¦ng 	20	1
26	70	45718	89989		KÒn KÒn	20	1
26	70	46149	89737		KÒn KÒn	20	1
25	70	46488	89231		Th­¬ng ¦ng 	20	1
25	70	46491	89482		Th­¬ng ¦ng 	20	1
26	70	51690	89245		KÒn KÒn	20	1
26	70	52135	89819		KÒn KÒn	20	1
25	70	51943	90011		Th­¬ng ¦ng 	20	1
26	70	56652	89830		KÒn KÒn	20	1
26	70	57228	89318		KÒn KÒn	20	1
25	70	57142	89615		Th­¬ng ¦ng 	20	1
26	70	57468	89918		KÒn KÒn	20	1
26	70	57525	89632		KÒn KÒn	20	1
25	70	58160	90042		Th­¬ng ¦ng 	20	1
26	70	37049	90188		KÒn KÒn	20	1
26	70	37040	90757		KÒn KÒn	20	1
25	70	36891	90650		Th­¬ng ¦ng 	20	1
26	70	38191	90826		KÒn KÒn	20	1
25	70	38641	90758		Th­¬ng ¦ng 	20	1
10	70	38469	90969		Háa Hå 	20	1
26	70	38710	90527		KÒn KÒn	20	1
25	70	39041	90329		Th­¬ng ¦ng 	20	1
26	70	39221	90292		KÒn KÒn	20	1
25	70	41918	90467		Th­¬ng ¦ng 	20	1
25	70	41668	90303		Th­¬ng ¦ng 	20	1
26	70	44844	90129		KÒn KÒn	20	1
26	70	45277	90729		KÒn KÒn	20	1
10	70	45136	90379		Háa Hå 	20	1
10	70	45642	90946		Háa Hå 	20	1
25	70	45675	90703		Th­¬ng ¦ng 	20	1
26	70	46094	90453		KÒn KÒn	20	1
26	70	52011	91135		KÒn KÒn	20	1
10	70	51891	90275		Háa Hå 	20	1
25	70	52485	90130		Th­¬ng ¦ng 	20	1
10	70	52463	90411		Háa Hå 	20	1
26	70	55512	90614		KÒn KÒn	20	1
25	70	56072	90425		Th­¬ng ¦ng 	20	1
26	70	55922	90828		KÒn KÒn	20	1
25	70	56432	90145		Th­¬ng ¦ng 	20	1
26	70	58049	90354		KÒn KÒn	20	1
26	70	58323	90598		KÒn KÒn	20	1
25	70	58712	90925		Th­¬ng ¦ng 	20	1
25	70	37750	91149		Th­¬ng ¦ng 	20	1
25	70	37844	91473		Th­¬ng ¦ng 	20	1
26	70	38107	91338		KÒn KÒn	20	1
26	70	38409	91708		KÒn KÒn	20	1
25	70	42521	91160		Th­¬ng ¦ng 	20	1
10	70	42520	91932		Háa Hå 	20	1
25	70	43179	92127		Th­¬ng ¦ng 	20	1
26	70	45892	91326		KÒn KÒn	20	1
25	70	46949	91380		Th­¬ng ¦ng 	20	1
26	70	46664	91715		KÒn KÒn	20	1
10	70	47162	91957		Háa Hå 	20	1
25	70	50920	91498		Th­¬ng ¦ng 	20	1
26	70	51106	91959		KÒn KÒn	20	1
26	70	51326	91628		KÒn KÒn	20	1
25	70	55284	91144		Th­¬ng ¦ng 	20	1
25	70	55732	91551		Th­¬ng ¦ng 	20	1
26	70	55379	91697		KÒn KÒn	20	1
26	70	55850	91977		KÒn KÒn	20	1
26	70	59152	91156		KÒn KÒn	20	1
25	70	58943	91187		Th­¬ng ¦ng 	20	1
10	70	59891	91768		Háa Hå 	20	1
25	70	60038	92156		Th­¬ng ¦ng 	20	1
25	70	38291	92248		Th­¬ng ¦ng 	20	1
10	70	38802	92341		Háa Hå 	20	1
25	70	38515	92164		Th­¬ng ¦ng 	20	1
10	70	39067	93063		Háa Hå 	20	1
26	70	42769	92524		KÒn KÒn	20	1
10	70	43166	92447		Háa Hå 	20	1
26	70	46423	92166		KÒn KÒn	20	1
25	70	46626	92583		Th­¬ng ¦ng 	20	1
25	70	47064	92808		Th­¬ng ¦ng 	20	1
26	70	46922	92700		KÒn KÒn	20	1
25	70	46822	93176		Th­¬ng ¦ng 	20	1
