NpcID	MapID	PosX	PosY	ScriptFile	NpcName	Level	IsLoad
31	53	45815	93147		Kim Miªu	10	1
43	53	51235	93153		Heo tr¾ng	10	1
31	53	53551	93076		Kim Miªu	10	1
31	53	55574	93102		Kim Miªu	10	1
43	53	56485	93031		Heo tr¾ng	10	1
43	53	44533	93887		Heo tr¾ng	10	1
43	53	44557	93479		Heo tr¾ng	10	1
42	53	44674	93654		H­¬u ®èm	10	1
31	53	44746	93487		Kim Miªu	10	1
42	53	45256	93268		H­¬u ®èm	10	1
31	53	45327	93498		Kim Miªu	10	1
31	53	45843	93668		Kim Miªu	10	1
42	53	45864	93465		H­¬u ®èm	10	1
43	53	45970	93546		Heo tr¾ng	10	1
42	53	46049	93807		H­¬u ®èm	10	1
42	53	46585	93291		H­¬u ®èm	10	1
43	53	46645	93518		Heo tr¾ng	10	1
42	53	47016	93555		H­¬u ®èm	10	1
43	53	46840	93323		Heo tr¾ng	10	1
42	53	46744	93776		H­¬u ®èm	10	1
43	53	46949	93895		Heo tr¾ng	10	1
43	53	47290	93275		Heo tr¾ng	10	1
43	53	47890	93513		Heo tr¾ng	10	1
42	53	47868	93789		H­¬u ®èm	10	1
42	53	47699	93517		H­¬u ®èm	10	1
42	53	47963	93278		H­¬u ®èm	10	1
42	53	48602	93977		H­¬u ®èm	10	1
42	53	48525	94195		H­¬u ®èm	10	1
42	53	48695	93775		H­¬u ®èm	10	1
31	53	48783	94010		Kim Miªu	10	1
43	53	49586	93768		Heo tr¾ng	10	1
31	53	49614	94072		Kim Miªu	10	1
31	53	50093	93569		Kim Miªu	10	1
42	53	49962	93731		H­¬u ®èm	10	1
42	53	49817	93983		H­¬u ®èm	10	1
43	53	50235	93325		Heo tr¾ng	10	1
43	53	51100	93258		Heo tr¾ng	10	1
42	53	51198	93540		H­¬u ®èm	10	1
43	53	52024	93256		Heo tr¾ng	10	1
42	53	51925	93593		H­¬u ®èm	10	1
43	53	51754	93344		Heo tr¾ng	10	1
43	53	53098	93262		Heo tr¾ng	10	1
31	53	53099	93714		Kim Miªu	10	1
31	53	53540	93741		Kim Miªu	10	1
42	53	53521	93401		H­¬u ®èm	10	1
43	53	53305	93625		Heo tr¾ng	10	1
31	53	53639	93295		Kim Miªu	10	1
42	53	53301	94010		H­¬u ®èm	10	1
31	53	53529	94077		Kim Miªu	10	1
31	53	54140	93276		Kim Miªu	10	1
43	53	54397	93604		Heo tr¾ng	10	1
42	53	54527	93204		H­¬u ®èm	10	1
31	53	54456	93380		Kim Miªu	10	1
31	53	55280	93237		Kim Miªu	10	1
43	53	55658	93433		Heo tr¾ng	10	1
42	53	55401	93579		H­¬u ®èm	10	1
42	53	55346	93929		H­¬u ®èm	10	1
42	53	56240	93565		H­¬u ®èm	10	1
43	53	56314	93845		Heo tr¾ng	10	1
43	53	56358	93354		Heo tr¾ng	10	1
42	53	56548	93401		H­¬u ®èm	10	1
42	53	56455	94121		H­¬u ®èm	10	1
43	53	57087	93470		Heo tr¾ng	10	1
42	53	57120	93750		H­¬u ®èm	10	1
43	53	56933	93731		Heo tr¾ng	10	1
31	53	57032	93914		Kim Miªu	10	1
43	53	57279	94182		Heo tr¾ng	10	1
31	53	57756	93640		Kim Miªu	10	1
43	53	57812	93945		Heo tr¾ng	10	1
43	53	57363	93786		Heo tr¾ng	10	1
43	53	44621	94837		Heo tr¾ng	10	1
