NpcID	MapID	PosX	PosY	ScriptFile	NpcName	Level	IsLoad
588	319	52730	103130		B南 L勇	75	1
589	319	52524	102956		Ng姊 Nha	75	1
588	319	52867	103185		B南 L勇	75	1
589	319	53602	102895		Ng姊 Nha	75	1
588	319	53490	103132		B南 L勇	75	1
589	319	53957	103073		Ng姊 Nha	75	1
588	319	54074	103295		B南 L勇	75	1
588	319	54237	103390		B南 L勇	75	1
589	319	54799	103322		Ng姊 Nha	75	1
589	319	55701	102881		Ng姊 Nha	75	1
588	319	55809	103053		B南 L勇	75	1
588	319	56638	102976		B南 L勇	75	1
589	319	56374	103393		Ng姊 Nha	75	1
588	319	56800	102978		B南 L勇	75	1
588	319	56779	103365		B南 L勇	75	1
589	319	56735	103136		Ng姊 Nha	75	1
588	319	57056	103294		B南 L勇	75	1
588	319	56922	102917		B南 L勇	75	1
589	319	57941	103227		Ng姊 Nha	75	1
589	319	58768	102795		Ng姊 Nha	75	1
588	319	58580	103135		B南 L勇	75	1
588	319	58784	103185		B南 L勇	75	1
588	319	60029	103358		B南 L勇	75	1
588	319	61667	102815		B南 L勇	75	1
589	319	61854	102794		Ng姊 Nha	75	1
588	319	62287	102771		B南 L勇	75	1
588	319	62208	102606		B南 L勇	75	1
588	319	62032	102598		B南 L勇	75	1
588	319	62300	103170		B南 L勇	75	1
589	319	62225	102999		Ng姊 Nha	75	1
588	319	62110	102793		B南 L勇	75	1
588	319	62715	103420		B南 L勇	75	1
589	319	64032	103228		Ng姊 Nha	75	1
589	319	51546	103989		Ng姊 Nha	75	1
589	319	51850	103877		Ng姊 Nha	75	1
588	319	51715	104037		B南 L勇	75	1
588	319	52000	104108		B南 L勇	75	1
588	319	51840	104255		B南 L勇	75	1
588	319	51739	104424		B南 L勇	75	1
589	319	52525	103949		Ng姊 Nha	75	1
588	319	52635	104144		B南 L勇	75	1
588	319	53229	103449		B南 L勇	75	1
588	319	52893	104132		B南 L勇	75	1
588	319	52972	104299		B南 L勇	75	1
588	319	53124	103977		B南 L勇	75	1
588	319	52947	103969		B南 L勇	75	1
588	319	52764	103725		B南 L勇	75	1
589	319	53289	104384		Ng姊 Nha	75	1
589	319	53624	103597		Ng姊 Nha	75	1
588	319	53459	103478		B南 L勇	75	1
588	319	53361	103590		B南 L勇	75	1
588	319	53802	103623		B南 L勇	75	1
588	319	53962	103635		B南 L勇	75	1
588	319	54123	103680		B南 L勇	75	1
588	319	54459	103511		B南 L勇	75	1
588	319	54693	103501		B南 L勇	75	1
588	319	55787	103444		B南 L勇	75	1
588	319	55339	103723		B南 L勇	75	1
589	319	55464	103503		Ng姊 Nha	75	1
588	319	55633	103451		B南 L勇	75	1
588	319	55838	104024		B南 L勇	75	1
588	319	56075	104181		B南 L勇	75	1
588	319	56134	103550		B南 L勇	75	1
588	319	55931	103512		B南 L勇	75	1
588	319	56043	103792		B南 L勇	75	1
588	319	55977	104426		B南 L勇	75	1
588	319	55963	104026		B南 L勇	75	1
589	319	56330	103721		Ng姊 Nha	75	1
588	319	56542	103430		B南 L勇	75	1
589	319	56675	103728		Ng姊 Nha	75	1
588	319	57324	103472		B南 L勇	75	1
588	319	56977	103996		B南 L勇	75	1
588	319	57055	104162		B南 L勇	75	1
588	319	57214	104153		B南 L勇	75	1
588	319	57207	103841		B南 L勇	75	1
588	319	56901	103516		B南 L勇	75	1
588	319	56878	103790		B南 L勇	75	1
589	319	57037	104426		Ng姊 Nha	75	1
588	319	57282	104331		B南 L勇	75	1
588	319	57483	103462		B南 L勇	75	1
588	319	57795	103603		B南 L勇	75	1
588	319	57630	103534		B南 L勇	75	1
589	319	57413	103812		Ng姊 Nha	75	1
588	319	57422	104415		B南 L勇	75	1
589	319	57841	104431		Ng姊 Nha	75	1
588	319	57940	104223		B南 L勇	75	1
589	319	58138	104296		Ng姊 Nha	75	1
588	319	58118	103817		B南 L勇	75	1
588	319	57901	103927		B南 L勇	75	1
588	319	58669	104065		B南 L勇	75	1
588	319	58840	103845		B南 L勇	75	1
588	319	58499	103441		B南 L勇	75	1
588	319	58700	103440		B南 L勇	75	1
