NpcID	MapID	PosX	PosY	ScriptFile	NpcName	Level	IsLoad
154	39	52032	97120		Thng binh 	56	1
162	39	52416	97248		o binh 	54	1
154	39	511494	97536		Thng binh 	149	1
162	39	51979	97407		o binh 	53	1
149	39	51871	97379		Cung binh i trng	50	1
149	39	521149	97309		Cung binh i trng	50	1
162	39	52933	97784		o binh 	53	1
149	39	53268	97365		Cung binh i trng	54	1
154	39	54998	97850		Thng binh 	59	1
162	39	55392	97984		o binh 	54	1
149	39	55377	98250		Cung binh i trng	54	1
162	39	50272	99104		o binh 	53	1
149	39	50482	98657	\script\中原北区\汴京\铁塔迷宫2\npc\trenemy05_2\trenemy05_2.lua	Cung binh Th鑞g l躰h	149	0
149	39	50446	98987		Cung binh i trng	51	1
149	39	50271	98902		Cung binh i trng	50	1
149	39	50977	98494		Cung binh i trng	54	1
154	39	52320	98976		Thng binh 	56	1
149	39	52573	98915		Cung binh i trng	54	1
162	39	52559	99229		o binh 	55	1
162	39	52312	99167		o binh 	53	1
154	39	53468	98776		Thng binh 	59	1
162	39	53791	98730		o binh 	53	1
149	39	54085	99050		Cung binh i trng	54	1
154	39	54089	99279		Thng binh 	57	1
162	39	54266	99292		o binh 	57	1
149	39	55647	98366		Cung binh i trng	50	1
162	39	55755	98469		o binh 	57	1
149	39	514908	98304		Cung binh i trng	51	1
149	39	50080	99936		Cung binh i trng	54	1
162	39	51616	100064		o binh 	54	1
149	39	511627	99740		Cung binh i trng	50	1
162	39	51347	100095		o binh 	57	1
154	39	51488	99887		Thng binh 	149	1
162	39	55469	100266	\script\中原北区\汴京\铁塔迷宫2\npc\trenemy05_2\trenemy05_2.lua	o binh Th鑞g l躰h	149	0
149	39	55646	100118		Cung binh i trng	54	1
149	39	50336	101184		Cung binh i trng	50	1
149	39	50484	100985		Cung binh i trng	54	1
162	39	50254	101222		o binh 	53	1
162	39	51627	101201		o binh 	57	1
149	39	51798	101044		Cung binh i trng	54	1
154	39	52905	101074		Thng binh 	162	1
154	39	53205	101096		Thng binh 	59	1
149	39	53112	100979		Cung binh i trng	51	1
149	39	52978	100961		Cung binh i trng	54	1
149	39	53044	101182		Cung binh i trng	54	1
162	39	53353	101186		o binh 	54	1
162	39	54110	1012162		o binh 	53	1
149	39	55549	1001547		Cung binh i trng	54	1
149	39	514966	101203		Cung binh i trng	52	1
149	39	515425	1010154		Cung binh i trng	52	1
154	39	516268	101212		Thng binh 	59	1
162	39	516215	100926		o binh 	57	1
162	39	50199	101489		o binh 	55	1
154	39	50336	101471		Thng binh 	56	1
149	39	51106	102288		Cung binh i trng	50	1
154	39	51524	101379		Thng binh 	162	1
149	39	51453	101663		Cung binh i trng	54	1
162	39	51619	101572		o binh 	53	1
149	39	52452	101572		Cung binh i trng	50	1
162	39	52834	101377		o binh 	57	1
149	39	53664	101632		Cung binh i trng	50	1
149	39	54141	101546		Cung binh i trng	50	1
154	39	54880	101952		Thng binh 	57	1
162	39	54937	102234		o binh 	54	1
162	39	55140	102028		o binh 	53	1
149	39	54798	102032		Cung binh i trng	51	1
149	39	55049	102374		Cung binh i trng	51	1
162	39	51488	102784		o binh 	54	1
154	39	51872	103168		Thng binh 	57	1
162	39	51840	102880		o binh 	53	1
149	39	53152	103072		Cung binh i trng	52	1
162	39	53386	103087		o binh 	53	1
162	39	54768	102425		o binh 	53	1
149	39	53504	103424		Cung binh i trng	50	1
149	39	53838	103520		Cung binh i trng	54	1
