NpcID	MapID	PosX	PosY	ScriptFile	NpcName	Level	IsLoad
706	340	40386	87953		M¹c TÆc	95	1
705	340	40440	87447		Sa §¹o	95	1
704	340	40263	87673		TÈu Th¹ch	95	1
703	340	40698	87705		Phi Sa	95	1
706	340	40613	87483		M¹c TÆc	95	1
705	340	40579	88050		Sa §¹o	95	1
704	340	40939	87402		TÈu Th¹ch	95	1
703	340	41374	87434		Phi Sa	95	1
706	340	41288	87212		M¹c TÆc	95	1
705	340	41254	87779		Sa §¹o	95	1
706	340	41062	87682		M¹c TÆc	95	1
705	340	41115	87176		Sa §¹o	95	1
706	340	41915	87180		M¹c TÆc	95	1
705	340	41881	87747		Sa §¹o	95	1
706	340	41689	87650		M¹c TÆc	95	1
705	340	41743	87144		Sa §¹o	95	1
704	340	41566	87370		TÈu Th¹ch	95	1
703	340	42001	87402		Phi Sa	95	1
706	340	42329	87756		M¹c TÆc	95	1
705	340	42383	87250		Sa §¹o	95	1
704	340	42206	87476		TÈu Th¹ch	95	1
703	340	42641	87508		Phi Sa	95	1
706	340	42556	87286		M¹c TÆc	95	1
705	340	42522	87853		Sa §¹o	95	1
704	340	42940	87750		TÈu Th¹ch	95	1
703	340	43375	87782		Phi Sa	95	1
706	340	43289	87560		M¹c TÆc	95	1
706	340	43063	88030		M¹c TÆc	95	1
705	340	43116	87524		Sa §¹o	95	1
704	340	43744	87955		TÈu Th¹ch	95	1
705	340	43898	87849		Sa §¹o	95	1
703	340	44179	87987		Phi Sa	95	1
706	340	44094	87765		M¹c TÆc	95	1
706	340	45057	88044		M¹c TÆc	95	1
703	340	53610	87927		Phi Sa	95	1
704	340	53320	87969		TÈu Th¹ch	95	1
704	340	54170	87917		TÈu Th¹ch	95	1
703	340	54469	88009		Phi Sa	95	1
703	340	59281	87654		Phi Sa	95	1
704	340	58992	87696		TÈu Th¹ch	95	1
706	340	59213	88008		M¹c TÆc	95	1
705	340	59076	87881		Sa §¹o	95	1
704	340	59651	88021		TÈu Th¹ch	95	1
703	340	59941	87978		Phi Sa	95	1
706	340	40954	88642		M¹c TÆc	95	1
704	340	40831	88362		TÈu Th¹ch	95	1
703	340	41266	88394		Phi Sa	95	1
706	340	41180	88172		M¹c TÆc	95	1
705	340	40972	88072		Sa §¹o	95	1
705	340	41172	88723		Sa §¹o	95	1
705	340	43255	88127		Sa §¹o	95	1
