NpcID	MapID	PosX	PosY	ScriptFile	NpcName	Level	IsLoad
33	78	47847	92069		G u	10	1
12	78	48027	91838		Nh›m	10	1
11	78	46941	93163		Heo rıng	10	1
34	78	47096	92762		Linh Mi™u 	10	1
12	78	47062	93089		Nh›m	10	1
33	78	47488	92480		G u	10	1
34	78	47424	92704		Linh Mi™u 	10	1
12	78	47482	93079		Nh›m	10	1
33	78	47359	92941		G u	10	1
12	78	47674	92822		Nh›m	10	1
12	78	47806	92323		Nh›m	10	1
11	78	48092	92205		Heo rıng	10	1
34	78	48608	92992		Linh Mi™u 	10	1
12	78	48309	92844		Nh›m	10	1
12	78	48554	93147		Nh›m	10	1
12	78	48211	92439		Nh›m	10	1
12	78	48376	92315		Nh›m	10	1
12	78	46528	93664		Nh›m	10	1
12	78	46959	93485		Nh›m	10	1
12	78	46772	93400		Nh›m	10	1
33	78	46671	93677		G u	10	1
12	78	47532	93478		Nh›m	10	1
12	78	47115	93879		Nh›m	10	1
33	78	47221	93855		G u	10	1
12	78	47744	94144		Nh›m	10	1
33	78	47776	93920		G u	10	1
11	78	47866	93260		Heo rıng	10	1
33	78	48160	93728		G u	10	1
33	78	48395	94178		G u	10	1
12	78	48429	93910		Nh›m	10	1
12	78	48220	94016		Nh›m	10	1
12	78	48986	93569		Nh›m	10	1
12	78	49414	93710		Nh›m	10	1
12	78	49656	93960		Nh›m	10	1
12	78	49258	94025		Nh›m	10	1
12	78	50133	93710		Nh›m	10	1
12	78	50408	93688		Nh›m	10	1
33	78	50332	93978		G u	10	1
11	78	50542	94160		Heo rıng	10	1
12	78	46048	95136		Nh›m	10	1
33	78	45952	95040		G u	10	1
34	78	46496	94432		Linh Mi™u 	10	1
33	78	46336	94688		G u	10	1
34	78	47008	94879		Linh Mi™u 	10	1
33	78	46714	95154		G u	10	1
12	78	46687	94226		Nh›m	10	1
12	78	46968	95164		Nh›m	10	1
11	78	46594	94777		Heo rıng	10	1
12	78	47264	94560		Nh›m	10	1
12	78	47368	95227		Nh›m	10	1
12	78	47188	94920		Nh›m	10	1
33	78	47936	94848		G u	10	1
34	78	48036	94662		Linh Mi™u 	10	1
11	78	48020	95042		Heo rıng	10	1
11	78	48352	94592		Heo rıng	10	1
12	78	48261	94855		Nh›m	10	1
11	78	48896	95155		Heo rıng	10	1
12	78	49051	95071		Nh›m	10	1
12	78	48838	94474		Nh›m	10	1
11	78	49381	94266		Heo rıng	10	1
11	78	49476	94922		Heo rıng	10	1
12	78	49257	94976		Nh›m	10	1
34	78	49658	95149		Linh Mi™u 	10	1
12	78	49679	94892		Nh›m	10	1
12	78	49899	95193		Nh›m	10	1
12	78	50463	94625		Nh›m	10	1
33	78	50515	94432		G u	10	1
34	78	50816	94336		Linh Mi™u 	10	1
12	78	50703	94402		Nh›m	10	1
12	78	50803	94694		Nh›m	10	1
34	78	50969	95092		Linh Mi™u 	10	1
11	78	50744	95140		Heo rıng	10	1
33	78	45216	95936		G u	10	1
34	78	45453	96219		Linh Mi™u 	10	1
11	78	45099	96229		Heo rıng	10	1
33	78	45632	95424		G u	10	1
11	78	45982	95531		Heo rıng	10	1
12	78	45852	95487		Nh›m	10	1
34	78	45910	95243		Linh Mi™u 	10	1
12	78	46534	96051		Nh›m	10	1
11	78	47057	95336		Heo rıng	10	1
12	78	46968	95511		Nh›m	10	1
11	78	47024	96059		Heo rıng	10	1
12	78	46745	96219		Nh›m	10	1
33	78	47392	95776		G u	10	1
12	78	47191	95812		Nh›m	10	1
33	78	47550	95327		G u	10	1
12	78	48048	95641		Nh›m	10	1
34	78	48030	95894		Linh Mi™u 	10	1
11	78	47821	95837		Heo rıng	10	1
12	78	48433	95516		Nh›m	10	1
12	78	48250	95680		Nh›m	10	1
12	78	49046	95497		Nh›m	10	1
12	78	48716	95554		Nh›m	10	1
11	78	49421	96196		Heo rıng	10	1
11	78	49368	95778		Heo rıng	10	1
12	78	49234	96135		Nh›m	10	1
33	78	49707	95400		G u	10	1
11	78	49948	95905		Heo rıng	10	1
12	78	49683	95930		Nh›m	10	1
12	78	50080	96122		Nh›m	10	1
12	78	50464	95552		Nh›m	10	1
12	78	50515	95288		Nh›m	10	1
11	78	50330	96061		Heo rıng	10	1
33	78	50467	96221		G u	10	1
12	78	50271	96251		Nh›m	10	1
33	78	51136	95296		G u	10	1
33	78	51040	95776		G u	10	1
33	78	50791	96094		G u	10	1
12	78	50692	95553		Nh›m	10	1
11	78	50872	95333		Heo rıng	10	1
12	78	51182	95532		Nh›m	10	1
12	78	51424	95488		Nh›m	10	1
11	78	51397	96028		Heo rıng	10	1
12	78	51601	95901		Nh›m	10	1
11	78	51734	95982		Heo rıng	10	1
11	78	51756	95533		Heo rıng	10	1
33	78	51829	95672		G u	10	1
12	78	52125	96069		Nh›m	10	1
34	78	51969	96180		Linh Mi™u 	10	1
12	78	44434	97153		Nh›m	10	1
12	78	44782	96962		Nh›m	10	1
33	78	44633	96893		G u	10	1
34	78	44905	96503		Linh Mi™u 	10	1
11	78	45536	96704		Heo rıng	10	1
34	78	45376	96768		Linh Mi™u 	10	1
12	78	45241	97253		Nh›m	10	1
12	78	45445	96475		Nh›m	10	1
12	78	45141	96499		Nh›m	10	1
33	78	46048	97184		G u	10	1
33	78	45984	96384		G u	10	1
11	78	46048	96896		Heo rıng	10	1
33	78	45600	96544		G u	10	1
12	78	45742	96630		Nh›m	10	1
12	78	45594	97176		Nh›m	10	1
12	78	45902	97051		Nh›m	10	1
12	78	46412	96324		Nh›m	10	1
34	78	46453	96588		Linh Mi™u 	10	1
34	78	46272	96434		Linh Mi™u 	10	1
12	78	46246	96283		Nh›m	10	1
12	78	46944	96512		Nh›m	10	1
33	78	46700	96489		G u	10	1
12	78	46758	96984		Nh›m	10	1
34	78	46815	96749		Linh Mi™u 	10	1
33	78	47604	97009		G u	10	1
12	78	47433	96483		Nh›m	10	1
11	78	47397	97105		Heo rıng	10	1
12	78	47328	96759		Nh›m	10	1
34	78	47306	97196		Linh Mi™u 	10	1
12	78	47772	96272		Nh›m	10	1
12	78	49629	96319		Nh›m	10	1
34	78	49376	96416		Linh Mi™u 	10	1
12	78	50088	96417		Nh›m	10	1
12	78	50939	96474		Nh›m	10	1
12	78	50740	96508		Nh›m	10	1
34	78	51080	96723		Linh Mi™u 	10	1
33	78	51697	96486		G u	10	1
