NpcID	MapID	PosX	PosY	ScriptFile	NpcName	Level	IsLoad
156	142	49086	101025		¶nh C«n	75	1
156	142	49061	101098		¶nh C«n	78	1
164	142	49133	101156		§ång Chïy 	73	1
164	142	49167	101052		§ång Chïy 	74	1
144	142	49213	101141		Song Phñ 	76	1
156	142	49735	100999		¶nh C«n	75	1
156	142	49709	101072		¶nh C«n	78	1
164	142	49815	101027		§ång Chïy 	73	1
164	142	49782	101130		§ång Chïy 	74	1
144	142	49861	101116		Song Phñ 	76	1
156	142	47093	102369		¶nh C«n	70	1
156	142	47118	102296		¶nh C«n	75	1
164	142	47198	102323		§ång Chïy 	78	1
156	142	47815	102299		¶nh C«n	73	1
156	142	47790	102373		¶nh C«n	74	1
164	142	47895	102327		§ång Chïy 	76	1
156	142	47821	101625		¶nh C«n	70	1
156	142	47795	101698		¶nh C«n	70	1
164	142	47901	101652		§ång Chïy 	75	1
164	142	47868	101756		§ång Chïy 	78	1
144	142	47947	101742		Song Phñ 	73	1
156	142	48460	101585		¶nh C«n	74	1
156	142	48435	101658		¶nh C«n	76	1
164	142	48540	101612		§ång Chïy 	70	1
164	142	48507	101716		§ång Chïy 	75	1
144	142	48586	101702		Song Phñ 	78	1
156	142	49091	101496		¶nh C«n	73	1
156	142	49065	101570		¶nh C«n	74	1
164	142	49137	101628		§ång Chïy 	76	1
156	142	49663	102393		¶nh C«n	70	1
164	142	49171	101524		§ång Chïy 	75	1
144	142	49217	101613		Song Phñ 	78	1
156	142	49688	102320		¶nh C«n	73	1
164	142	49769	102348		§ång Chïy 	74	1
156	142	51178	102127		¶nh C«n	76	1
156	142	51152	102200		¶nh C«n	75	1
164	142	51258	102155		§ång Chïy 	78	1
164	142	51225	102258		§ång Chïy 	73	1
144	142	51304	102244		Song Phñ 	74	1
156	142	47098	102978		¶nh C«n	76	1
164	142	47165	102427		§ång Chïy 	75	1
144	142	47244	102413		Song Phñ 	78	1
156	142	47124	102905		¶nh C«n	73	1
164	142	47204	102932		§ång Chïy 	74	1
164	142	47171	103036		§ång Chïy 	76	1
144	142	47250	103021		Song Phñ 	70	1
156	142	48108	103289		¶nh C«n	75	1
164	142	47862	102431		§ång Chïy 	78	1
144	142	47941	102416		Song Phñ 	73	1
156	142	48133	103215		¶nh C«n	74	1
164	142	48213	103243		§ång Chïy 	76	1
164	142	48180	103347		§ång Chïy 	75	1
144	142	48259	103332		Song Phñ 	78	1
156	142	48738	102557		¶nh C«n	73	1
156	142	48712	102630		¶nh C«n	74	1
164	142	48818	102584		§ång Chïy 	75	1
164	142	48784	102688		§ång Chïy 	78	1
144	142	48864	102674		Song Phñ 	73	1
156	142	50112	103197		¶nh C«n	74	1
156	142	50087	103270		¶nh C«n	76	1
164	142	50159	103328		§ång Chïy 	70	1
164	142	49735	102451		§ång Chïy 	75	1
144	142	49815	102437		Song Phñ 	78	1
164	142	50193	103224		§ång Chïy 	73	1
