NpcID	MapID	PosX	PosY	ScriptFile	NpcName	Level	IsLoad
594	322	51040	101115		§ao Tr¶m	95	1
595	322	51085	100927		L¹c Quang	95	1
596	322	51263	100783		Hµn Th­¬ng	95	1
594	322	51383	101106		§ao Tr¶m	95	1
596	322	52189	101213		Hµn Th­¬ng	95	1
595	322	52011	101357		L¹c Quang	95	1
597	322	52926	101016		§o¹t Ph¸ch	95	1
596	322	53060	101283		Hµn Th­¬ng	95	1
595	322	52985	100772		L¹c Quang	95	1
597	322	53217	100673		§o¹t Ph¸ch	95	1
597	322	53240	101340		§o¹t Ph¸ch	95	1
594	322	53317	101026		§ao Tr¶m	95	1
596	322	54219	101104		Hµn Th­¬ng	95	1
595	322	54041	101248		L¹c Quang	95	1
596	322	54676	101354		Hµn Th­¬ng	95	1
594	322	54569	101071		§ao Tr¶m	95	1
595	322	54614	100883		L¹c Quang	95	1
595	322	54838	101335		L¹c Quang	95	1
596	322	54792	100739		Hµn Th­¬ng	95	1
594	322	54912	101062		§ao Tr¶m	95	1
596	322	57130	100872		Hµn Th­¬ng	95	1
594	322	57251	101194		§ao Tr¶m	95	1
594	322	56908	101204		§ao Tr¶m	95	1
595	322	56952	101016		L¹c Quang	95	1
596	322	58823	101320		Hµn Th­¬ng	95	1
594	322	58716	101036		§ao Tr¶m	95	1
595	322	58761	100849		L¹c Quang	95	1
595	322	58985	101300		L¹c Quang	95	1
596	322	58939	100705		Hµn Th­¬ng	95	1
594	322	59059	101027		§ao Tr¶m	95	1
595	322	59896	101280		L¹c Quang	95	1
596	322	60074	101136		Hµn Th­¬ng	95	1
596	322	61817	101068		Hµn Th­¬ng	95	1
595	322	61639	101212		L¹c Quang	95	1
596	322	62339	101162		Hµn Th­¬ng	95	1
595	322	62161	101305		L¹c Quang	95	1
596	322	63168	101170		Hµn Th­¬ng	95	1
595	322	62990	101314		L¹c Quang	95	1
594	322	63465	101253		§ao Tr¶m	95	1
596	322	63687	100921		Hµn Th­¬ng	95	1
594	322	63807	101244		§ao Tr¶m	95	1
595	322	63509	101065		L¹c Quang	95	1
596	322	64420	101107		Hµn Th­¬ng	95	1
595	322	64242	101251		L¹c Quang	95	1
596	322	65431	101068		Hµn Th­¬ng	95	1
595	322	65253	101212		L¹c Quang	95	1
596	322	51147	101398		Hµn Th­¬ng	95	1
595	322	51309	101379		L¹c Quang	95	1
596	322	52074	101828		Hµn Th­¬ng	95	1
