NpcID	MapID	PosX	PosY	ScriptFile	NpcName	Level	IsLoad
38	162	45472	94848		Kim Di HÇu 	10	1
35	162	45536	95104		Di hÇu	10	1
19	162	45760	95168		Th»n l»n ®á	10	1
19	162	45728	94880		Th»n l»n ®á	10	1
35	162	52544	95200		Di hÇu	10	1
19	162	53472	94720		Th»n l»n ®á	10	1
19	162	53632	94656		Th»n l»n ®á	10	1
38	162	53376	94400		Kim Di HÇu 	10	1
35	162	53280	94656		Di hÇu	10	1
38	162	54048	94432		Kim Di HÇu 	10	1
19	162	53888	94720		Th»n l»n ®á	10	1
38	162	53984	94880		Kim Di HÇu 	10	1
35	162	54560	94944		Di hÇu	10	1
38	162	54400	94848		Kim Di HÇu 	10	1
19	162	54848	94944		Th»n l»n ®á	10	1
19	162	55520	94880		Th»n l»n ®á	10	1
38	162	55712	95168		Kim Di HÇu 	10	1
19	162	55488	95072		Th»n l»n ®á	10	1
35	162	56000	95136		Di hÇu	10	1
19	162	56800	95168		Th»n l»n ®á	10	1
38	162	56960	95008		Kim Di HÇu 	10	1
38	162	57152	95008		Kim Di HÇu 	10	1
38	162	57664	94944		Kim Di HÇu 	10	1
38	162	57632	94656		Kim Di HÇu 	10	1
38	162	57376	94976		Kim Di HÇu 	10	1
19	162	57504	95168		Th»n l»n ®á	10	1
19	162	57888	95104		Th»n l»n ®á	10	1
19	162	42432	95904		Th»n l»n ®á	10	1
38	162	42048	95968		Kim Di HÇu 	10	1
35	162	42240	96224		Di hÇu	10	1
38	162	42368	96064		Kim Di HÇu 	10	1
19	162	42688	96128		Th»n l»n ®á	10	1
19	162	42880	95840		Th»n l»n ®á	10	1
19	162	43072	96192		Th»n l»n ®á	10	1
35	162	43072	95968		Di hÇu	10	1
38	162	44928	95584		Kim Di HÇu 	10	1
35	162	44832	95904		Di hÇu	10	1
19	162	44640	96128		Th»n l»n ®á	10	1
19	162	45056	95968		Th»n l»n ®á	10	1
19	162	45536	95872		Th»n l»n ®á	10	1
19	162	45216	95744		Th»n l»n ®á	10	1
35	162	45152	95264		Di hÇu	10	1
35	162	45408	95744		Di hÇu	10	1
19	162	45952	95360		Th»n l»n ®á	10	1
38	162	45696	96096		Kim Di HÇu 	10	1
35	162	46080	95456		Di hÇu	10	1
19	162	46528	95968		Th»n l»n ®á	10	1
19	162	46240	95712		Th»n l»n ®á	10	1
19	162	46368	95936		Th»n l»n ®á	10	1
35	162	46080	96128		Di hÇu	10	1
19	162	46240	96000		Th»n l»n ®á	10	1
35	162	51520	95584		Di hÇu	10	1
35	162	51744	95680		Di hÇu	10	1
35	162	51840	96000		Di hÇu	10	1
19	162	52192	95680		Th»n l»n ®á	10	1
35	162	51968	95744		Di hÇu	10	1
19	162	51872	95392		Th»n l»n ®á	10	1
35	162	51808	95840		Di hÇu	10	1
19	162	52416	95968		Th»n l»n ®á	10	1
19	162	52224	95936		Th»n l»n ®á	10	1
35	162	52384	96224		Di hÇu	10	1
19	162	53152	96192		Th»n l»n ®á	10	1
38	162	52992	96032		Kim Di HÇu 	10	1
19	162	53088	95936		Th»n l»n ®á	10	1
19	162	53024	95264		Th»n l»n ®á	10	1
35	162	52928	95744		Di hÇu	10	1
35	162	53376	96128		Di hÇu	10	1
38	162	53664	96000		Kim Di HÇu 	10	1
19	162	54112	96192		Th»n l»n ®á	10	1
35	162	54016	95680		Di hÇu	10	1
19	162	53760	95744		Th»n l»n ®á	10	1
35	162	53888	95616		Di hÇu	10	1
35	162	54560	96192		Di hÇu	10	1
35	162	54400	96000		Di hÇu	10	1
19	162	54624	96032		Th»n l»n ®á	10	1
19	162	54624	95328		Th»n l»n ®á	10	1
35	162	55104	96160		Di hÇu	10	1
38	162	55392	96032		Kim Di HÇu 	10	1
35	162	55616	95648		Di hÇu	10	1
19	162	55968	95616		Th»n l»n ®á	10	1
38	162	56640	95232		Kim Di HÇu 	10	1
19	162	56480	96096		Th»n l»n ®á	10	1
38	162	56320	96064		Kim Di HÇu 	10	1
35	162	56736	95520		Di hÇu	10	1
38	162	56320	95552		Kim Di HÇu 	10	1
19	162	57504	95808		Th»n l»n ®á	10	1
35	162	57568	95648		Di hÇu	10	1
19	162	57632	95456		Th»n l»n ®á	10	1
38	162	57568	96032		Kim Di HÇu 	10	1
35	162	41216	97152		Di hÇu	10	1
19	162	41984	96256		Th»n l»n ®á	10	1
35	162	42176	97152		Di hÇu	10	1
19	162	42784	96512		Th»n l»n ®á	10	1
19	162	42976	96576		Th»n l»n ®á	10	1
38	162	42656	96672		Kim Di HÇu 	10	1
19	162	43456	96512		Th»n l»n ®á	10	1
35	162	43392	96832		Di hÇu	10	1
35	162	43168	96608		Di hÇu	10	1
19	162	43296	96352		Th»n l»n ®á	10	1
19	162	43968	97120		Th»n l»n ®á	10	1
35	162	43584	96384		Di hÇu	10	1
19	162	44192	96544		Th»n l»n ®á	10	1
35	162	44512	96256		Di hÇu	10	1
38	162	44160	96320		Kim Di HÇu 	10	1
19	162	44480	96640		Th»n l»n ®á	10	1
19	162	44320	96896		Th»n l»n ®á	10	1
38	162	44864	96288		Kim Di HÇu 	10	1
35	162	44704	96384		Di hÇu	10	1
35	162	45344	97152		Di hÇu	10	1
38	162	45216	97088		Kim Di HÇu 	10	1
19	162	45824	97184		Th»n l»n ®á	10	1
35	162	45728	96512		Di hÇu	10	1
38	162	46048	96448		Kim Di HÇu 	10	1
19	162	45856	96800		Th»n l»n ®á	10	1
19	162	45856	96448		Th»n l»n ®á	10	1
19	162	45984	96672		Th»n l»n ®á	10	1
38	162	52160	96672		Kim Di HÇu 	10	1
38	162	52416	96480		Kim Di HÇu 	10	1
35	162	52288	96416		Di hÇu	10	1
19	162	53440	96896		Th»n l»n ®á	10	1
19	162	53312	96832		Th»n l»n ®á	10	1
19	162	54080	97024		Th»n l»n ®á	10	1
19	162	53760	96768		Th»n l»n ®á	10	1
19	162	53984	97120		Th»n l»n ®á	10	1
19	162	53984	96256		Th»n l»n ®á	10	1
38	162	54784	96832		Kim Di HÇu 	10	1
38	162	55200	96256		Kim Di HÇu 	10	1
19	162	54816	97088		Th»n l»n ®á	10	1
35	162	55104	97248		Di hÇu	10	1
38	162	54912	96320		Kim Di HÇu 	10	1
38	162	55680	96864		Kim Di HÇu 	10	1
35	162	55552	96992		Di hÇu	10	1
35	162	55808	96640		Di hÇu	10	1
19	162	55968	96512		Th»n l»n ®á	10	1
19	162	56608	96288		Th»n l»n ®á	10	1
38	162	57024	96416		Kim Di HÇu 	10	1
19	162	57120	96256		Th»n l»n ®á	10	1
19	162	57696	96256		Th»n l»n ®á	10	1
35	162	57344	96512		Di hÇu	10	1
19	162	57632	96864		Th»n l»n ®á	10	1
19	162	57472	96608		Th»n l»n ®á	10	1
38	162	57728	96480		Kim Di HÇu 	10	1
19	162	57856	96960		Th»n l»n ®á	10	1
35	162	58304	97216		Di hÇu	10	1
38	162	57888	96608		Kim Di HÇu 	10	1
38	162	58112	97056		Kim Di HÇu 	10	1
19	162	58016	96480		Th»n l»n ®á	10	1
19	162	58144	96768		Th»n l»n ®á	10	1
19	162	57920	96800		Th»n l»n ®á	10	1
19	162	40672	97984		Th»n l»n ®á	10	1
19	162	40736	97632		Th»n l»n ®á	10	1
38	162	40608	97824		Kim Di HÇu 	10	1
38	162	40800	98048		Kim Di HÇu 	10	1
38	162	41440	98048		Kim Di HÇu 	10	1
35	162	41024	97280		Di hÇu	10	1
19	162	41408	97440		Th»n l»n ®á	10	1
35	162	41248	97952		Di hÇu	10	1
35	162	41568	97728		Di hÇu	10	1
19	162	41632	98176		Th»n l»n ®á	10	1
38	162	41760	97632		Kim Di HÇu 	10	1
19	162	41728	97856		Th»n l»n ®á	10	1
38	162	42304	97792		Kim Di HÇu 	10	1
35	162	42112	97632		Di hÇu	10	1
38	162	42112	98016		Kim Di HÇu 	10	1
35	162	42144	97376		Di hÇu	10	1
35	162	42528	98016		Di hÇu	10	1
35	162	43072	97856		Di hÇu	10	1
35	162	43200	97792		Di hÇu	10	1
19	162	43424	98144		Th»n l»n ®á	10	1
35	162	43744	97280		Di hÇu	10	1
35	162	44736	97984		Di hÇu	10	1
38	162	44864	97728		Kim Di HÇu 	10	1
38	162	44608	97568		Kim Di HÇu 	10	1
35	162	45056	98240		Di hÇu	10	1
35	162	45376	97760		Di hÇu	10	1
19	162	45088	97472		Th»n l»n ®á	10	1
38	162	45088	97920		Kim Di HÇu 	10	1
19	162	45280	97856		Th»n l»n ®á	10	1
35	162	45440	97600		Di hÇu	10	1
19	162	45760	97472		Th»n l»n ®á	10	1
19	162	46048	98048		Th»n l»n ®á	10	1
38	162	46528	97472		Kim Di HÇu 	10	1
35	162	46496	97888		Di hÇu	10	1
35	162	46336	97536		Di hÇu	10	1
35	162	46752	97632		Di hÇu	10	1
35	162	46912	97504		Di hÇu	10	1
35	162	54112	97472		Di hÇu	10	1
19	162	54272	97280		Th»n l»n ®á	10	1
35	162	55296	97408		Di hÇu	10	1
19	162	55360	97536		Th»n l»n ®á	10	1
38	162	58272	98240		Kim Di HÇu 	10	1
35	162	58144	97568		Di hÇu	10	1
38	162	58048	97312		Kim Di HÇu 	10	1
19	162	58368	97344		Th»n l»n ®á	10	1
19	162	58464	97760		Th»n l»n ®á	10	1
19	162	58432	97568		Th»n l»n ®á	10	1
35	162	40288	98848		Di hÇu	10	1
35	162	40768	98752		Di hÇu	10	1
38	162	40800	99232		Kim Di HÇu 	10	1
38	162	40544	98784		Kim Di HÇu 	10	1
38	162	40448	99200		Kim Di HÇu 	10	1
35	162	40736	98464		Di hÇu	10	1
35	162	40640	99264		Di hÇu	10	1
19	162	40864	98944		Th»n l»n ®á	10	1
19	162	40960	98400		Th»n l»n ®á	10	1
19	162	42464	98656		Th»n l»n ®á	10	1
38	162	42240	98688		Kim Di HÇu 	10	1
35	162	42656	98528		Di hÇu	10	1
19	162	42976	98336		Th»n l»n ®á	10	1
35	162	43168	98368		Di hÇu	10	1
35	162	43744	98592		Di hÇu	10	1
35	162	43520	98304		Di hÇu	10	1
38	162	43584	99232		Kim Di HÇu 	10	1
35	162	44000	99168		Di hÇu	10	1
19	162	43552	98720		Th»n l»n ®á	10	1
