NpcID	MapID	PosX	PosY	ScriptFile	NpcName	Level	IsLoad
559	225	45531	99218		L­u Phong 	90	1
559	225	45747	99104		L­u Phong 	90	1
560	225	45540	99914		L­u Quang	90	1
561	225	45334	99411		L­u V©n 	90	1
559	225	45500	99630		L­u Phong 	90	1
559	225	45376	100085		L­u Phong 	90	1
559	225	45114	100194		L­u Phong 	90	1
559	225	45296	99864		L­u Phong 	90	1
561	225	45867	99519		L­u V©n 	90	1
560	225	45752	99519		L­u Quang	90	1
561	225	45869	99966		L­u V©n 	90	1
561	225	46234	100283		L­u V©n 	90	1
559	225	46911	100166		L­u Phong 	90	1
559	225	46758	100348		L­u Phong 	90	1
561	225	44389	101148		L­u V©n 	90	1
561	225	44533	101265		L­u V©n 	90	1
559	225	44245	101321		L­u Phong 	90	1
560	225	44127	101372		L­u Quang	90	1
561	225	44926	100449		L­u V©n 	90	1
559	225	44765	100680		L­u Phong 	90	1
560	225	44987	100923		L­u Quang	90	1
559	225	44887	100822		L­u Phong 	90	1
560	225	44809	101189		L­u Quang	90	1
559	225	44650	100792		L­u Phong 	90	1
559	225	44904	101051		L­u Phong 	90	1
561	225	44573	100961		L­u V©n 	90	1
561	225	45073	100688		L­u V©n 	90	1
561	225	46534	100596		L­u V©n 	90	1
559	225	46943	100503		L­u Phong 	90	1
559	225	47009	101100		L­u Phong 	90	1
560	225	46924	100830		L­u Quang	90	1
559	225	47424	101079		L­u Phong 	90	1
561	225	47313	100435		L­u V©n 	90	1
559	225	47309	100775		L­u Phong 	90	1
561	225	47233	101366		L­u V©n 	90	1
560	225	47226	100985		L­u Quang	90	1
559	225	47625	101226		L­u Phong 	90	1
559	225	43354	102237		L­u Phong 	90	1
559	225	43958	101484		L­u Phong 	90	1
559	225	43964	101711		L­u Phong 	90	1
561	225	43860	101820		L­u V©n 	90	1
559	225	43791	102147		L­u Phong 	90	1
560	225	44015	101928		L­u Quang	90	1
560	225	43672	102375		L­u Quang	90	1
560	225	43679	102084		L­u Quang	90	1
559	225	44271	101677		L­u Phong 	90	1
561	225	47092	102021		L­u V©n 	90	1
559	225	46968	102168		L­u Phong 	90	1
560	225	46775	102358		L­u Quang	90	1
559	225	47413	101413		L­u Phong 	90	1
560	225	47544	102219		L­u Quang	90	1
559	225	47550	101679		L­u Phong 	90	1
561	225	47383	102203		L­u V©n 	90	1
561	225	47232	101708		L­u V©n 	90	1
560	225	47905	102080		L­u Quang	90	1
561	225	47788	102340		L­u V©n 	90	1
561	225	47817	101426		L­u V©n 	90	1
559	225	47931	101666		L­u Phong 	90	1
560	225	47732	101860		L­u Quang	90	1
560	225	48265	102204		L­u Quang	90	1
561	225	48165	101963		L­u V©n 	90	1
561	225	40694	103341		L­u V©n 	90	1
559	225	42358	103233		L­u Phong 	90	1
561	225	42963	102902		L­u V©n 	90	1
559	225	42670	102945		L­u Phong 	90	1
559	225	42835	102731		L­u Phong 	90	1
559	225	42832	103197		L­u Phong 	90	1
561	225	43320	102480		L­u V©n 	90	1
559	225	43210	102749		L­u Phong 	90	1
561	225	43103	102544		L­u V©n 	90	1
561	225	45353	103392		L­u V©n 	90	1
