MapId	RegionId	CellX	CellY	ScriptFile	IsLoad
226	130	14	30	\script\maps\libtrap.lua	1
226	130	13	31	\script\maps\libtrap.lua	1
226	130	14	31	\script\maps\libtrap.lua	1
226	130	15	31	\script\maps\libtrap.lua	1
226	143	15	14	\script\maps\libtrap.lua	1
226	143	14	15	\script\maps\libtrap.lua	1
226	143	15	15	\script\maps\libtrap.lua	1
226	143	13	16	\script\maps\libtrap.lua	1
226	143	14	16	\script\maps\libtrap.lua	1
226	143	13	17	\script\maps\libtrap.lua	1
226	144	1	12	\script\maps\libtrap.lua	1
226	144	0	13	\script\maps\libtrap.lua	1
226	144	1	13	\script\maps\libtrap.lua	1
226	144	0	14	\script\maps\libtrap.lua	1
226	156	13	0	\script\maps\libtrap.lua	1
226	156	15	0	\script\maps\libtrap.lua	1
226	156	12	1	\script\maps\libtrap.lua	1
226	156	13	1	\script\maps\libtrap.lua	1
226	156	12	2	\script\maps\libtrap.lua	1
226	156	12	3	\script\maps\libtrap.lua	1
226	157	0	0	\script\maps\libtrap.lua	1
226	217	7	7	\script\maps\libtrap.lua	1
226	217	6	8	\script\maps\libtrap.lua	1
226	217	7	8	\script\maps\libtrap.lua	1
226	217	6	9	\script\maps\libtrap.lua	1
226	217	5	10	\script\maps\libtrap.lua	1
226	217	6	10	\script\maps\libtrap.lua	1
226	217	4	11	\script\maps\libtrap.lua	1
226	217	5	11	\script\maps\libtrap.lua	1
226	217	3	12	\script\maps\libtrap.lua	1
226	217	4	12	\script\maps\libtrap.lua	1
226	217	2	13	\script\maps\libtrap.lua	1
226	217	3	13	\script\maps\libtrap.lua	1
226	217	2	14	\script\maps\libtrap.lua	1
226	354	15	21	\script\maps\libtrap.lua	1
226	354	14	22	\script\maps\libtrap.lua	1
226	354	15	22	\script\maps\libtrap.lua	1
226	354	13	23	\script\maps\libtrap.lua	1
226	354	14	23	\script\maps\libtrap.lua	1
226	354	14	24	\script\maps\libtrap.lua	1
226	355	1	18	\script\maps\libtrap.lua	1
226	355	1	19	\script\maps\libtrap.lua	1
226	355	0	20	\script\maps\libtrap.lua	1
226	355	1	20	\script\maps\libtrap.lua	1
226	355	0	21	\script\maps\libtrap.lua	1
