MapId	RegionId	CellX	CellY	ScriptFile	IsLoad
53	250	10	24	\script\maps\trap\53\1.lua	1
53	250	11	24	\script\maps\trap\53\1.lua	1
53	250	10	25	\script\maps\trap\53\1.lua	1
53	250	11	25	\script\maps\trap\53\1.lua	1
53	250	12	25	\script\maps\trap\53\1.lua	1
53	250	12	26	\script\maps\trap\53\1.lua	1
53	250	13	26	\script\maps\trap\53\1.lua	1
53	250	13	27	\script\maps\trap\53\1.lua	1
53	250	14	27	\script\maps\trap\53\1.lua	1
53	250	14	28	\script\maps\trap\53\1.lua	1
53	250	15	28	\script\maps\trap\53\1.lua	1
53	250	15	29	\script\maps\trap\53\1.lua	1
53	251	0	29	\script\maps\trap\53\1.lua	1
53	251	0	30	\script\maps\trap\53\1.lua	1
53	251	1	30	\script\maps\trap\53\1.lua	1
53	251	2	30	\script\maps\trap\53\1.lua	1
53	251	1	31	\script\maps\trap\53\1.lua	1
53	278	8	7	\script\maps\trap\53\2.lua	1
53	278	9	7	\script\maps\trap\53\2.lua	1
53	278	7	8	\script\maps\trap\53\2.lua	1
53	278	8	8	\script\maps\trap\53\2.lua	1
53	278	6	9	\script\maps\trap\53\2.lua	1
53	278	7	9	\script\maps\trap\53\2.lua	1
53	278	5	10	\script\maps\trap\53\2.lua	1
53	278	6	10	\script\maps\trap\53\2.lua	1
53	278	4	11	\script\maps\trap\53\2.lua	1
53	278	5	11	\script\maps\trap\53\2.lua	1
53	278	3	12	\script\maps\trap\53\2.lua	1
53	278	4	12	\script\maps\trap\53\2.lua	1
53	278	2	13	\script\maps\trap\53\2.lua	1
53	278	3	13	\script\maps\trap\53\2.lua	1
53	278	1	14	\script\maps\trap\53\2.lua	1
53	278	2	14	\script\maps\trap\53\2.lua	1
53	278	1	15	\script\maps\trap\53\2.lua	1
53	278	0	16	\script\maps\trap\53\2.lua	1
53	278	1	16	\script\maps\trap\53\2.lua	1
53	379	7	0	\script\maps\libtrap.lua	1
53	379	8	0	\script\maps\libtrap.lua	1
53	379	8	1	\script\maps\libtrap.lua	1
53	411	8	18	\script\maps\trap\53\4.lua	1
53	411	7	19	\script\maps\trap\53\4.lua	1
53	411	8	19	\script\maps\trap\53\4.lua	1
53	411	8	20	\script\maps\trap\53\4.lua	1
53	411	9	20	\script\maps\trap\53\4.lua	1
53	411	9	21	\script\maps\trap\53\4.lua	1
53	411	10	21	\script\maps\trap\53\4.lua	1
53	411	10	22	\script\maps\trap\53\4.lua	1
53	411	11	22	\script\maps\trap\53\4.lua	1
53	411	11	23	\script\maps\trap\53\4.lua	1
53	411	12	23	\script\maps\trap\53\4.lua	1
53	411	12	24	\script\maps\trap\53\4.lua	1
53	411	13	24	\script\maps\trap\53\4.lua	1
53	411	13	25	\script\maps\trap\53\4.lua	1
53	411	14	25	\script\maps\trap\53\4.lua	1
53	411	15	25	\script\maps\trap\53\4.lua	1
53	411	14	26	\script\maps\trap\53\4.lua	1
53	411	15	26	\script\maps\trap\53\4.lua	1
53	412	0	26	\script\maps\trap\53\4.lua	1
53	412	0	27	\script\maps\trap\53\4.lua	1
53	412	0	28	\script\maps\trap\53\4.lua	1
53	417	8	5	\script\maps\trap\53\5.lua	1
53	417	9	5	\script\maps\trap\53\5.lua	1
53	417	7	6	\script\maps\trap\53\5.lua	1
53	417	8	6	\script\maps\trap\53\5.lua	1
53	417	6	7	\script\maps\trap\53\5.lua	1
53	417	7	7	\script\maps\trap\53\5.lua	1
53	417	5	8	\script\maps\trap\53\5.lua	1
53	417	6	8	\script\maps\trap\53\5.lua	1
53	417	4	9	\script\maps\trap\53\5.lua	1
53	417	5	9	\script\maps\trap\53\5.lua	1
53	417	3	10	\script\maps\trap\53\5.lua	1
53	417	4	10	\script\maps\trap\53\5.lua	1
53	417	1	11	\script\maps\trap\53\5.lua	1
53	417	2	11	\script\maps\trap\53\5.lua	1
53	417	3	11	\script\maps\trap\53\5.lua	1
53	417	2	12	\script\maps\trap\53\5.lua	1
