MapId	RegionId	CellX	CellY	ScriptFile	IsLoad
320	92	15	28	\script\maps\libtrap.lua	1
320	92	13	29	\script\maps\libtrap.lua	1
320	92	14	29	\script\maps\libtrap.lua	1
320	92	15	29	\script\maps\libtrap.lua	1
320	93	0	27	\script\maps\libtrap.lua	1
320	93	1	27	\script\maps\libtrap.lua	1
320	93	2	27	\script\maps\libtrap.lua	1
320	93	3	27	\script\maps\libtrap.lua	1
320	93	0	28	\script\maps\libtrap.lua	1
320	93	1	28	\script\maps\libtrap.lua	1
320	93	2	28	\script\maps\libtrap.lua	1
320	93	3	28	\script\maps\libtrap.lua	1
320	93	4	28	\script\maps\libtrap.lua	1
320	93	5	28	\script\maps\libtrap.lua	1
320	93	6	28	\script\maps\libtrap.lua	1
320	93	7	28	\script\maps\libtrap.lua	1
320	93	8	28	\script\maps\libtrap.lua	1
320	93	9	28	\script\maps\libtrap.lua	1
320	93	10	28	\script\maps\libtrap.lua	1
320	93	11	28	\script\maps\libtrap.lua	1
320	93	12	28	\script\maps\libtrap.lua	1
320	93	13	28	\script\maps\libtrap.lua	1
320	93	14	28	\script\maps\libtrap.lua	1
320	93	15	28	\script\maps\libtrap.lua	1
320	93	0	29	\script\maps\libtrap.lua	1
320	93	1	29	\script\maps\libtrap.lua	1
320	93	2	29	\script\maps\libtrap.lua	1
320	93	3	29	\script\maps\libtrap.lua	1
320	93	4	29	\script\maps\libtrap.lua	1
320	93	5	29	\script\maps\libtrap.lua	1
320	93	6	29	\script\maps\libtrap.lua	1
320	93	7	29	\script\maps\libtrap.lua	1
320	93	8	29	\script\maps\libtrap.lua	1
320	93	9	29	\script\maps\libtrap.lua	1
320	93	10	29	\script\maps\libtrap.lua	1
320	93	11	29	\script\maps\libtrap.lua	1
320	93	12	29	\script\maps\libtrap.lua	1
320	93	13	29	\script\maps\libtrap.lua	1
320	93	14	29	\script\maps\libtrap.lua	1
320	93	15	29	\script\maps\libtrap.lua	1
320	93	14	30	\script\maps\libtrap.lua	1
