MapId	RegionId	CellX	CellY	ScriptFile	IsLoad
174	54	10	25	\script\maps\libtrap.lua	1
174	54	11	25	\script\maps\libtrap.lua	1
174	54	12	25	\script\maps\libtrap.lua	1
174	54	13	25	\script\maps\libtrap.lua	1
174	54	14	25	\script\maps\libtrap.lua	1
174	54	15	25	\script\maps\libtrap.lua	1
174	54	10	26	\script\maps\libtrap.lua	1
174	54	11	26	\script\maps\libtrap.lua	1
174	54	12	26	\script\maps\libtrap.lua	1
174	54	13	26	\script\maps\libtrap.lua	1
174	54	14	26	\script\maps\libtrap.lua	1
174	54	15	26	\script\maps\libtrap.lua	1
174	55	0	25	\script\maps\libtrap.lua	1
174	55	1	25	\script\maps\libtrap.lua	1
174	55	2	25	\script\maps\libtrap.lua	1
174	55	0	26	\script\maps\libtrap.lua	1
174	55	1	26	\script\maps\libtrap.lua	1
174	55	2	26	\script\maps\libtrap.lua	1
174	125	12	29	\script\maps\libtrap.lua	1
174	125	12	30	\script\maps\libtrap.lua	1
174	125	13	30	\script\maps\libtrap.lua	1
174	125	13	31	\script\maps\libtrap.lua	1
174	157	13	0	\script\maps\libtrap.lua	1
174	157	13	1	\script\maps\libtrap.lua	1
174	157	14	1	\script\maps\libtrap.lua	1
174	157	14	2	\script\maps\libtrap.lua	1
174	157	14	3	\script\maps\libtrap.lua	1
174	157	15	3	\script\maps\libtrap.lua	1
174	157	15	4	\script\maps\libtrap.lua	1
174	157	15	5	\script\maps\libtrap.lua	1
174	157	15	6	\script\maps\libtrap.lua	1
174	158	0	6	\script\maps\libtrap.lua	1
174	158	0	7	\script\maps\libtrap.lua	1
174	158	0	8	\script\maps\libtrap.lua	1
174	158	1	8	\script\maps\libtrap.lua	1
174	158	1	9	\script\maps\libtrap.lua	1
174	158	1	10	\script\maps\libtrap.lua	1
174	158	1	11	\script\maps\libtrap.lua	1
174	158	2	11	\script\maps\libtrap.lua	1
174	158	2	12	\script\maps\libtrap.lua	1
174	158	2	13	\script\maps\libtrap.lua	1
174	158	3	13	\script\maps\libtrap.lua	1
174	158	3	14	\script\maps\libtrap.lua	1
174	158	3	15	\script\maps\libtrap.lua	1
174	158	3	16	\script\maps\libtrap.lua	1
174	158	4	16	\script\maps\libtrap.lua	1
174	168	6	28	\script\maps\libtrap.lua	1
174	168	7	28	\script\maps\libtrap.lua	1
174	168	5	29	\script\maps\libtrap.lua	1
174	168	6	29	\script\maps\libtrap.lua	1
174	168	7	29	\script\maps\libtrap.lua	1
174	168	4	30	\script\maps\libtrap.lua	1
174	168	5	30	\script\maps\libtrap.lua	1
174	168	6	30	\script\maps\libtrap.lua	1
174	168	3	31	\script\maps\libtrap.lua	1
174	168	4	31	\script\maps\libtrap.lua	1
174	168	5	31	\script\maps\libtrap.lua	1
174	200	3	0	\script\maps\libtrap.lua	1
174	200	4	0	\script\maps\libtrap.lua	1
174	200	3	1	\script\maps\libtrap.lua	1
174	301	15	4	\script\maps\libtrap.lua	1
174	301	14	5	\script\maps\libtrap.lua	1
174	301	15	5	\script\maps\libtrap.lua	1
174	301	13	6	\script\maps\libtrap.lua	1
174	301	14	6	\script\maps\libtrap.lua	1
174	301	15	6	\script\maps\libtrap.lua	1
174	301	12	7	\script\maps\libtrap.lua	1
174	301	13	7	\script\maps\libtrap.lua	1
174	301	14	7	\script\maps\libtrap.lua	1
174	301	11	8	\script\maps\libtrap.lua	1
174	301	12	8	\script\maps\libtrap.lua	1
174	301	13	8	\script\maps\libtrap.lua	1
174	301	10	9	\script\maps\libtrap.lua	1
174	301	11	9	\script\maps\libtrap.lua	1
174	301	12	9	\script\maps\libtrap.lua	1
174	301	9	10	\script\maps\libtrap.lua	1
174	301	10	10	\script\maps\libtrap.lua	1
174	301	11	10	\script\maps\libtrap.lua	1
174	301	8	11	\script\maps\libtrap.lua	1
174	301	9	11	\script\maps\libtrap.lua	1
174	301	10	11	\script\maps\libtrap.lua	1
174	301	9	12	\script\maps\libtrap.lua	1
174	302	0	4	\script\maps\libtrap.lua	1
174	302	0	5	\script\maps\libtrap.lua	1
174	307	9	24	\script\maps\libtrap.lua	1
174	307	9	25	\script\maps\libtrap.lua	1
174	307	10	25	\script\maps\libtrap.lua	1
174	307	10	26	\script\maps\libtrap.lua	1
174	307	11	26	\script\maps\libtrap.lua	1
174	307	11	27	\script\maps\libtrap.lua	1
174	307	12	27	\script\maps\libtrap.lua	1
174	307	12	28	\script\maps\libtrap.lua	1
174	307	13	28	\script\maps\libtrap.lua	1
174	307	13	29	\script\maps\libtrap.lua	1
174	307	14	29	\script\maps\libtrap.lua	1
174	307	14	30	\script\maps\libtrap.lua	1
174	307	15	30	\script\maps\libtrap.lua	1
174	307	15	31	\script\maps\libtrap.lua	1
