MapId	RegionId	CellX	CellY	ScriptFile	IsLoad
74	53	5	22	\script\maps\libtrap.lua	1
74	53	5	23	\script\maps\libtrap.lua	1
74	53	6	23	\script\maps\libtrap.lua	1
74	53	6	24	\script\maps\libtrap.lua	1
74	53	7	24	\script\maps\libtrap.lua	1
74	53	7	25	\script\maps\libtrap.lua	1
74	53	8	25	\script\maps\libtrap.lua	1
74	53	8	26	\script\maps\libtrap.lua	1
74	53	8	27	\script\maps\libtrap.lua	1
74	53	9	27	\script\maps\libtrap.lua	1
74	53	9	28	\script\maps\libtrap.lua	1
74	147	11	9	\script\maps\libtrap.lua	1
74	147	11	10	\script\maps\libtrap.lua	1
74	147	12	10	\script\maps\libtrap.lua	1
74	147	11	11	\script\maps\libtrap.lua	1
74	147	12	11	\script\maps\libtrap.lua	1
74	147	13	11	\script\maps\libtrap.lua	1
74	147	14	11	\script\maps\libtrap.lua	1
74	147	12	12	\script\maps\libtrap.lua	1
74	147	13	12	\script\maps\libtrap.lua	1
74	147	14	12	\script\maps\libtrap.lua	1
74	147	15	12	\script\maps\libtrap.lua	1
74	147	13	13	\script\maps\libtrap.lua	1
74	147	14	13	\script\maps\libtrap.lua	1
74	147	15	13	\script\maps\libtrap.lua	1
74	184	2	17	\script\maps\libtrap.lua	1
74	184	3	17	\script\maps\libtrap.lua	1
74	184	1	18	\script\maps\libtrap.lua	1
74	184	2	18	\script\maps\libtrap.lua	1
74	184	3	18	\script\maps\libtrap.lua	1
74	184	1	19	\script\maps\libtrap.lua	1
74	184	2	19	\script\maps\libtrap.lua	1
74	184	3	19	\script\maps\libtrap.lua	1
74	184	4	19	\script\maps\libtrap.lua	1
74	184	3	20	\script\maps\libtrap.lua	1
74	184	4	20	\script\maps\libtrap.lua	1
74	184	5	20	\script\maps\libtrap.lua	1
74	317	14	5	\script\maps\libtrap.lua	1
74	317	15	5	\script\maps\libtrap.lua	1
74	317	14	6	\script\maps\libtrap.lua	1
74	317	15	6	\script\maps\libtrap.lua	1
74	317	14	7	\script\maps\libtrap.lua	1
74	317	15	7	\script\maps\libtrap.lua	1
74	317	15	8	\script\maps\libtrap.lua	1
74	317	15	9	\script\maps\libtrap.lua	1
74	318	0	8	\script\maps\libtrap.lua	1
74	318	0	9	\script\maps\libtrap.lua	1
74	318	0	10	\script\maps\libtrap.lua	1
74	318	1	10	\script\maps\libtrap.lua	1
74	318	0	11	\script\maps\libtrap.lua	1
74	318	1	11	\script\maps\libtrap.lua	1
74	318	1	12	\script\maps\libtrap.lua	1
74	318	2	12	\script\maps\libtrap.lua	1
74	318	1	13	\script\maps\libtrap.lua	1
74	318	2	13	\script\maps\libtrap.lua	1
74	318	2	14	\script\maps\libtrap.lua	1
74	318	3	14	\script\maps\libtrap.lua	1
74	318	2	15	\script\maps\libtrap.lua	1
74	318	3	15	\script\maps\libtrap.lua	1
74	318	3	16	\script\maps\libtrap.lua	1
74	318	4	16	\script\maps\libtrap.lua	1
74	318	4	17	\script\maps\libtrap.lua	1
74	318	5	17	\script\maps\libtrap.lua	1
74	318	4	18	\script\maps\libtrap.lua	1
74	318	5	18	\script\maps\libtrap.lua	1
74	318	5	19	\script\maps\libtrap.lua	1
74	318	6	19	\script\maps\libtrap.lua	1
74	318	5	20	\script\maps\libtrap.lua	1
74	318	6	20	\script\maps\libtrap.lua	1
74	318	6	21	\script\maps\libtrap.lua	1
74	318	7	21	\script\maps\libtrap.lua	1
74	318	6	22	\script\maps\libtrap.lua	1
74	318	7	22	\script\maps\libtrap.lua	1
74	318	7	23	\script\maps\libtrap.lua	1
74	318	8	23	\script\maps\libtrap.lua	1
74	318	7	24	\script\maps\libtrap.lua	1
74	318	8	24	\script\maps\libtrap.lua	1
74	318	8	25	\script\maps\libtrap.lua	1
74	318	9	25	\script\maps\libtrap.lua	1
74	318	8	26	\script\maps\libtrap.lua	1
74	318	9	26	\script\maps\libtrap.lua	1
74	318	8	27	\script\maps\libtrap.lua	1
74	318	9	27	\script\maps\libtrap.lua	1
74	318	9	28	\script\maps\libtrap.lua	1
74	318	10	28	\script\maps\libtrap.lua	1
74	318	9	29	\script\maps\libtrap.lua	1
74	318	10	29	\script\maps\libtrap.lua	1
74	318	10	30	\script\maps\libtrap.lua	1
74	318	11	30	\script\maps\libtrap.lua	1
74	318	10	31	\script\maps\libtrap.lua	1
74	318	11	31	\script\maps\libtrap.lua	1
74	359	11	0	\script\maps\libtrap.lua	1
74	359	12	0	\script\maps\libtrap.lua	1
74	359	11	1	\script\maps\libtrap.lua	1
74	359	12	1	\script\maps\libtrap.lua	1
74	359	11	2	\script\maps\libtrap.lua	1
74	359	12	2	\script\maps\libtrap.lua	1
74	359	11	3	\script\maps\libtrap.lua	1
74	466	12	11	\script\maps\libtrap.lua	1
74	466	11	12	\script\maps\libtrap.lua	1
