MapId	RegionId	CellX	CellY	ScriptFile	IsLoad
101	153	8	18	\script\maps\libtrap.lua	1
101	153	9	18	\script\maps\libtrap.lua	1
101	153	7	19	\script\maps\libtrap.lua	1
101	153	8	19	\script\maps\libtrap.lua	1
101	153	9	19	\script\maps\libtrap.lua	1
101	153	10	19	\script\maps\libtrap.lua	1
101	153	6	20	\script\maps\libtrap.lua	1
101	153	7	20	\script\maps\libtrap.lua	1
101	153	8	20	\script\maps\libtrap.lua	1
101	153	9	20	\script\maps\libtrap.lua	1
101	153	10	20	\script\maps\libtrap.lua	1
101	153	11	20	\script\maps\libtrap.lua	1
101	153	5	21	\script\maps\libtrap.lua	1
101	153	6	21	\script\maps\libtrap.lua	1
101	153	10	21	\script\maps\libtrap.lua	1
101	153	11	21	\script\maps\libtrap.lua	1
101	153	5	22	\script\maps\libtrap.lua	1
101	153	6	22	\script\maps\libtrap.lua	1
101	153	10	22	\script\maps\libtrap.lua	1
101	153	11	22	\script\maps\libtrap.lua	1
101	153	5	23	\script\maps\libtrap.lua	1
101	153	6	23	\script\maps\libtrap.lua	1
101	153	8	23	\script\maps\libtrap.lua	1
101	153	10	23	\script\maps\libtrap.lua	1
101	153	11	23	\script\maps\libtrap.lua	1
101	153	6	24	\script\maps\libtrap.lua	1
101	153	7	24	\script\maps\libtrap.lua	1
101	153	8	24	\script\maps\libtrap.lua	1
101	153	9	24	\script\maps\libtrap.lua	1
101	153	10	24	\script\maps\libtrap.lua	1
101	153	11	24	\script\maps\libtrap.lua	1
101	153	7	25	\script\maps\libtrap.lua	1
101	153	8	25	\script\maps\libtrap.lua	1
101	153	9	25	\script\maps\libtrap.lua	1
101	153	10	25	\script\maps\libtrap.lua	1
101	153	11	25	\script\maps\libtrap.lua	1
101	512	15	10	\script\maps\libtrap.lua	1
101	512	14	11	\script\maps\libtrap.lua	1
101	512	15	11	\script\maps\libtrap.lua	1
101	512	13	12	\script\maps\libtrap.lua	1
101	512	14	12	\script\maps\libtrap.lua	1
101	512	12	13	\script\maps\libtrap.lua	1
101	512	13	13	\script\maps\libtrap.lua	1
101	512	11	14	\script\maps\libtrap.lua	1
101	512	12	14	\script\maps\libtrap.lua	1
101	512	10	15	\script\maps\libtrap.lua	1
101	512	11	15	\script\maps\libtrap.lua	1
101	512	9	16	\script\maps\libtrap.lua	1
101	512	10	16	\script\maps\libtrap.lua	1
