MapId	RegionId	CellX	CellY	ScriptFile	IsLoad
162	323	4	7	\script\maps\trap\162\1.lua	1
162	323	4	8	\script\maps\trap\162\1.lua	1
162	323	5	8	\script\maps\trap\162\1.lua	1
162	323	5	9	\script\maps\trap\162\1.lua	1
162	323	6	9	\script\maps\trap\162\1.lua	1
162	323	6	10	\script\maps\trap\162\1.lua	1
162	323	7	10	\script\maps\trap\162\1.lua	1
162	323	7	11	\script\maps\trap\162\1.lua	1
162	323	8	11	\script\maps\trap\162\1.lua	1
162	323	8	12	\script\maps\trap\162\1.lua	1
162	323	9	12	\script\maps\trap\162\1.lua	1
162	323	9	13	\script\maps\trap\162\1.lua	1
162	408	7	13	\script\maps\libtrap.lua	1
162	408	6	14	\script\maps\libtrap.lua	1
162	408	7	14	\script\maps\libtrap.lua	1
162	408	8	14	\script\maps\libtrap.lua	1
162	408	8	15	\script\maps\libtrap.lua	1
162	408	9	15	\script\maps\libtrap.lua	1
162	408	9	16	\script\maps\libtrap.lua	1
162	408	10	16	\script\maps\libtrap.lua	1
162	408	10	17	\script\maps\libtrap.lua	1
162	465	8	17	\script\maps\libtrap.lua	1
162	465	9	17	\script\maps\libtrap.lua	1
162	465	8	18	\script\maps\libtrap.lua	1
162	465	9	18	\script\maps\libtrap.lua	1
162	465	7	19	\script\maps\libtrap.lua	1
162	465	8	19	\script\maps\libtrap.lua	1
162	465	7	20	\script\maps\libtrap.lua	1
162	465	8	20	\script\maps\libtrap.lua	1
162	465	7	21	\script\maps\libtrap.lua	1
162	465	8	21	\script\maps\libtrap.lua	1
162	465	7	22	\script\maps\libtrap.lua	1
162	465	8	22	\script\maps\libtrap.lua	1
162	465	6	23	\script\maps\libtrap.lua	1
162	465	7	23	\script\maps\libtrap.lua	1
162	465	6	24	\script\maps\libtrap.lua	1
162	465	7	24	\script\maps\libtrap.lua	1
162	465	6	25	\script\maps\libtrap.lua	1
162	465	7	25	\script\maps\libtrap.lua	1
162	465	6	26	\script\maps\libtrap.lua	1
162	465	7	26	\script\maps\libtrap.lua	1
162	465	6	27	\script\maps\libtrap.lua	1
162	465	7	27	\script\maps\libtrap.lua	1
