MapId	RegionId	CellX	CellY	ScriptFile	IsLoad
78	98	12	17	\script\maps\libtrap.lua	1
78	98	11	18	\script\maps\libtrap.lua	1
78	98	12	18	\script\maps\libtrap.lua	1
78	98	13	18	\script\maps\libtrap.lua	1
78	98	14	18	\script\maps\libtrap.lua	1
78	98	10	19	\script\maps\libtrap.lua	1
78	98	11	19	\script\maps\libtrap.lua	1
78	98	12	19	\script\maps\libtrap.lua	1
78	98	13	19	\script\maps\libtrap.lua	1
78	98	14	19	\script\maps\libtrap.lua	1
78	98	10	20	\script\maps\libtrap.lua	1
78	98	11	20	\script\maps\libtrap.lua	1
78	98	12	20	\script\maps\libtrap.lua	1
78	98	13	20	\script\maps\libtrap.lua	1
78	98	9	21	\script\maps\libtrap.lua	1
78	98	10	21	\script\maps\libtrap.lua	1
78	98	11	21	\script\maps\libtrap.lua	1
78	98	8	22	\script\maps\libtrap.lua	1
78	98	9	22	\script\maps\libtrap.lua	1
78	98	10	22	\script\maps\libtrap.lua	1
78	98	7	23	\script\maps\libtrap.lua	1
78	98	8	23	\script\maps\libtrap.lua	1
78	98	9	23	\script\maps\libtrap.lua	1
78	98	6	24	\script\maps\libtrap.lua	1
78	98	7	24	\script\maps\libtrap.lua	1
78	98	8	24	\script\maps\libtrap.lua	1
78	98	9	24	\script\maps\libtrap.lua	1
78	98	6	25	\script\maps\libtrap.lua	1
78	98	7	25	\script\maps\libtrap.lua	1
78	98	8	25	\script\maps\libtrap.lua	1
78	98	5	26	\script\maps\libtrap.lua	1
78	98	6	26	\script\maps\libtrap.lua	1
78	98	7	26	\script\maps\libtrap.lua	1
78	98	4	27	\script\maps\libtrap.lua	1
78	98	5	27	\script\maps\libtrap.lua	1
78	98	6	27	\script\maps\libtrap.lua	1
78	98	3	28	\script\maps\libtrap.lua	1
78	98	4	28	\script\maps\libtrap.lua	1
78	98	5	28	\script\maps\libtrap.lua	1
78	98	6	28	\script\maps\libtrap.lua	1
78	98	2	29	\script\maps\libtrap.lua	1
78	98	3	29	\script\maps\libtrap.lua	1
78	98	4	29	\script\maps\libtrap.lua	1
78	98	5	29	\script\maps\libtrap.lua	1
78	98	2	30	\script\maps\libtrap.lua	1
78	98	3	30	\script\maps\libtrap.lua	1
78	98	4	30	\script\maps\libtrap.lua	1
78	98	1	31	\script\maps\libtrap.lua	1
78	98	2	31	\script\maps\libtrap.lua	1
78	98	3	31	\script\maps\libtrap.lua	1
78	138	1	0	\script\maps\libtrap.lua	1
78	138	2	0	\script\maps\libtrap.lua	1
78	138	1	1	\script\maps\libtrap.lua	1
78	225	0	10	\script\maps\libtrap.lua	1
78	225	1	10	\script\maps\libtrap.lua	1
78	225	2	10	\script\maps\libtrap.lua	1
78	225	3	10	\script\maps\libtrap.lua	1
78	225	4	10	\script\maps\libtrap.lua	1
78	225	5	10	\script\maps\libtrap.lua	1
78	225	6	10	\script\maps\libtrap.lua	1
78	225	7	10	\script\maps\libtrap.lua	1
78	225	8	10	\script\maps\libtrap.lua	1
78	225	9	10	\script\maps\libtrap.lua	1
78	225	10	10	\script\maps\libtrap.lua	1
78	225	11	10	\script\maps\libtrap.lua	1
78	225	12	10	\script\maps\libtrap.lua	1
78	225	13	10	\script\maps\libtrap.lua	1
78	225	14	10	\script\maps\libtrap.lua	1
78	225	15	10	\script\maps\libtrap.lua	1
78	225	0	11	\script\maps\libtrap.lua	1
78	225	1	11	\script\maps\libtrap.lua	1
78	225	2	11	\script\maps\libtrap.lua	1
78	225	3	11	\script\maps\libtrap.lua	1
78	225	4	11	\script\maps\libtrap.lua	1
78	225	5	11	\script\maps\libtrap.lua	1
78	225	6	11	\script\maps\libtrap.lua	1
78	225	7	11	\script\maps\libtrap.lua	1
78	225	8	11	\script\maps\libtrap.lua	1
78	225	9	11	\script\maps\libtrap.lua	1
78	225	10	11	\script\maps\libtrap.lua	1
