MapId	RegionId	CellX	CellY	ScriptFile	IsLoad
1	723	15	26	\script\maps\libtrap.lua	1
1	723	15	27	\script\maps\libtrap.lua	1
1	724	4	22	\script\maps\trap\1\2.lua	1
1	724	5	22	\script\maps\trap\1\2.lua	1
1	724	6	22	\script\maps\trap\1\2.lua	1
1	724	4	23	\script\maps\trap\1\2.lua	1
1	724	5	23	\script\maps\trap\1\2.lua	1
1	724	6	23	\script\maps\trap\1\2.lua	1
1	724	3	24	\script\maps\trap\1\2.lua	1
1	724	4	24	\script\maps\trap\1\2.lua	1
1	724	5	24	\script\maps\trap\1\2.lua	1
1	724	6	24	\script\maps\trap\1\2.lua	1
1	724	2	25	\script\maps\trap\1\2.lua	1
1	724	3	25	\script\maps\trap\1\2.lua	1
1	724	0	26	\script\maps\trap\1\2.lua	1
1	724	1	26	\script\maps\trap\1\2.lua	1
1	724	2	26	\script\maps\trap\1\2.lua	1
1	724	0	27	\script\maps\trap\1\2.lua	1
1	724	1	27	\script\maps\trap\1\2.lua	1
1	724	0	28	\script\maps\trap\1\2.lua	1
1	724	1	28	\script\maps\trap\1\2.lua	1
1	724	1	29	\script\maps\trap\1\2.lua	1
1	832	6	9	\script\maps\trap\1\3.lua	1
1	832	7	9	\script\maps\trap\1\3.lua	1
1	832	5	10	\script\maps\trap\1\3.lua	1
1	832	6	10	\script\maps\trap\1\3.lua	1
1	832	7	10	\script\maps\trap\1\3.lua	1
1	832	5	11	\script\maps\trap\1\3.lua	1
1	832	6	11	\script\maps\trap\1\3.lua	1
1	832	7	11	\script\maps\trap\1\3.lua	1
1	832	5	12	\script\maps\trap\1\3.lua	1
1	832	6	12	\script\maps\trap\1\3.lua	1
1	832	7	12	\script\maps\trap\1\3.lua	1
1	832	8	12	\script\maps\trap\1\3.lua	1
1	832	8	13	\script\maps\trap\1\3.lua	1
1	832	9	13	\script\maps\trap\1\3.lua	1
1	832	11	13	\script\maps\trap\1\3.lua	1
1	832	9	14	\script\maps\trap\1\3.lua	1
1	832	10	14	\script\maps\trap\1\3.lua	1
1	832	11	14	\script\maps\trap\1\3.lua	1
1	832	12	14	\script\maps\trap\1\3.lua	1
1	832	10	15	\script\maps\trap\1\3.lua	1
1	832	11	15	\script\maps\trap\1\3.lua	1
1	832	12	15	\script\maps\trap\1\3.lua	1
1	832	10	16	\script\maps\trap\1\3.lua	1
1	832	11	16	\script\maps\trap\1\3.lua	1
1	832	12	16	\script\maps\trap\1\3.lua	1
1	947	12	12	\script\maps\libtrap.lua	1
1	947	12	13	\script\maps\libtrap.lua	1
1	947	12	14	\script\maps\libtrap.lua	1
1	947	13	14	\script\maps\libtrap.lua	1
1	947	12	15	\script\maps\libtrap.lua	1
1	947	13	15	\script\maps\libtrap.lua	1
1	947	12	16	\script\maps\libtrap.lua	1
1	947	13	16	\script\maps\libtrap.lua	1
1	947	13	17	\script\maps\libtrap.lua	1
1	947	14	17	\script\maps\libtrap.lua	1
1	947	13	18	\script\maps\libtrap.lua	1
1	947	14	18	\script\maps\libtrap.lua	1
