MapId	RegionId	CellX	CellY	ScriptFile	IsLoad
75	15	9	26	\script\maps\libtrap.lua	1
75	15	10	26	\script\maps\libtrap.lua	1
75	15	9	27	\script\maps\libtrap.lua	1
75	15	10	27	\script\maps\libtrap.lua	1
75	15	11	27	\script\maps\libtrap.lua	1
75	15	10	28	\script\maps\libtrap.lua	1
75	15	11	28	\script\maps\libtrap.lua	1
75	15	12	28	\script\maps\libtrap.lua	1
75	15	12	29	\script\maps\libtrap.lua	1
75	61	6	25	\script\maps\libtrap.lua	1
75	61	1	26	\script\maps\libtrap.lua	1
75	61	2	26	\script\maps\libtrap.lua	1
75	61	3	26	\script\maps\libtrap.lua	1
75	61	4	26	\script\maps\libtrap.lua	1
75	61	5	26	\script\maps\libtrap.lua	1
75	61	2	27	\script\maps\libtrap.lua	1
75	61	3	27	\script\maps\libtrap.lua	1
75	61	4	27	\script\maps\libtrap.lua	1
75	61	5	27	\script\maps\libtrap.lua	1
75	61	4	28	\script\maps\libtrap.lua	1
75	169	14	24	\script\maps\libtrap.lua	1
75	169	15	24	\script\maps\libtrap.lua	1
75	169	13	25	\script\maps\libtrap.lua	1
75	169	14	25	\script\maps\libtrap.lua	1
75	169	15	25	\script\maps\libtrap.lua	1
75	169	13	26	\script\maps\libtrap.lua	1
75	169	14	26	\script\maps\libtrap.lua	1
75	169	12	27	\script\maps\libtrap.lua	1
75	169	13	27	\script\maps\libtrap.lua	1
75	169	12	28	\script\maps\libtrap.lua	1
75	169	13	28	\script\maps\libtrap.lua	1
75	170	0	25	\script\maps\libtrap.lua	1
75	237	9	10	\script\maps\libtrap.lua	1
75	237	10	10	\script\maps\libtrap.lua	1
75	237	11	10	\script\maps\libtrap.lua	1
75	237	9	11	\script\maps\libtrap.lua	1
75	237	10	11	\script\maps\libtrap.lua	1
75	237	11	11	\script\maps\libtrap.lua	1
75	237	12	11	\script\maps\libtrap.lua	1
75	237	11	12	\script\maps\libtrap.lua	1
75	237	12	12	\script\maps\libtrap.lua	1
75	237	12	13	\script\maps\libtrap.lua	1
75	237	13	13	\script\maps\libtrap.lua	1
75	237	14	13	\script\maps\libtrap.lua	1
