MapId	RegionId	CellX	CellY	ScriptFile	IsLoad
70	140	7	0	\script\maps\libtrap.lua	1
70	140	5	1	\script\maps\libtrap.lua	1
70	140	6	1	\script\maps\libtrap.lua	1
70	140	7	1	\script\maps\libtrap.lua	1
70	140	4	2	\script\maps\libtrap.lua	1
70	140	5	2	\script\maps\libtrap.lua	1
70	140	6	2	\script\maps\libtrap.lua	1
70	140	7	2	\script\maps\libtrap.lua	1
70	140	3	3	\script\maps\libtrap.lua	1
70	140	4	3	\script\maps\libtrap.lua	1
70	140	5	3	\script\maps\libtrap.lua	1
70	140	6	3	\script\maps\libtrap.lua	1
70	140	7	3	\script\maps\libtrap.lua	1
70	140	3	4	\script\maps\libtrap.lua	1
70	140	4	4	\script\maps\libtrap.lua	1
70	140	5	4	\script\maps\libtrap.lua	1
70	140	6	4	\script\maps\libtrap.lua	1
70	140	3	5	\script\maps\libtrap.lua	1
70	140	4	5	\script\maps\libtrap.lua	1
70	140	5	5	\script\maps\libtrap.lua	1
70	140	6	5	\script\maps\libtrap.lua	1
70	140	4	6	\script\maps\libtrap.lua	1
70	140	5	6	\script\maps\libtrap.lua	1
70	140	4	7	\script\maps\libtrap.lua	1
70	140	5	7	\script\maps\libtrap.lua	1
70	449	3	10	\script\maps\libtrap.lua	1
70	449	2	11	\script\maps\libtrap.lua	1
70	449	3	11	\script\maps\libtrap.lua	1
70	449	4	11	\script\maps\libtrap.lua	1
70	449	5	11	\script\maps\libtrap.lua	1
70	449	2	12	\script\maps\libtrap.lua	1
70	449	3	12	\script\maps\libtrap.lua	1
70	449	4	12	\script\maps\libtrap.lua	1
70	449	5	12	\script\maps\libtrap.lua	1
70	449	6	12	\script\maps\libtrap.lua	1
70	449	1	13	\script\maps\libtrap.lua	1
70	449	2	13	\script\maps\libtrap.lua	1
70	449	3	13	\script\maps\libtrap.lua	1
70	449	4	13	\script\maps\libtrap.lua	1
70	449	5	13	\script\maps\libtrap.lua	1
70	449	6	13	\script\maps\libtrap.lua	1
70	449	4	14	\script\maps\libtrap.lua	1
70	449	5	14	\script\maps\libtrap.lua	1
70	449	6	14	\script\maps\libtrap.lua	1
70	449	5	15	\script\maps\libtrap.lua	1
70	449	6	15	\script\maps\libtrap.lua	1
70	556	13	28	\script\maps\libtrap.lua	1
70	556	14	28	\script\maps\libtrap.lua	1
70	556	15	28	\script\maps\libtrap.lua	1
70	556	12	29	\script\maps\libtrap.lua	1
70	556	13	29	\script\maps\libtrap.lua	1
70	556	14	29	\script\maps\libtrap.lua	1
70	556	15	29	\script\maps\libtrap.lua	1
70	556	12	30	\script\maps\libtrap.lua	1
70	556	13	30	\script\maps\libtrap.lua	1
70	556	14	30	\script\maps\libtrap.lua	1
70	556	15	30	\script\maps\libtrap.lua	1
70	556	12	31	\script\maps\libtrap.lua	1
70	556	13	31	\script\maps\libtrap.lua	1
70	556	14	31	\script\maps\libtrap.lua	1
70	617	12	0	\script\maps\libtrap.lua	1
70	617	13	0	\script\maps\libtrap.lua	1
70	617	14	0	\script\maps\libtrap.lua	1
70	617	12	1	\script\maps\libtrap.lua	1
70	617	13	1	\script\maps\libtrap.lua	1
70	764	12	30	\script\maps\libtrap.lua	1
70	764	13	30	\script\maps\libtrap.lua	1
70	764	14	30	\script\maps\libtrap.lua	1
70	764	15	30	\script\maps\libtrap.lua	1
70	764	12	31	\script\maps\libtrap.lua	1
70	764	13	31	\script\maps\libtrap.lua	1
70	764	14	31	\script\maps\libtrap.lua	1
70	764	15	31	\script\maps\libtrap.lua	1
70	765	0	31	\script\maps\libtrap.lua	1
70	825	13	0	\script\maps\libtrap.lua	1
70	825	14	0	\script\maps\libtrap.lua	1
70	825	15	0	\script\maps\libtrap.lua	1
70	825	14	1	\script\maps\libtrap.lua	1
70	825	15	1	\script\maps\libtrap.lua	1
70	825	15	2	\script\maps\libtrap.lua	1
70	826	0	0	\script\maps\libtrap.lua	1
70	826	1	0	\script\maps\libtrap.lua	1
70	826	0	1	\script\maps\libtrap.lua	1
70	826	1	1	\script\maps\libtrap.lua	1
70	826	2	1	\script\maps\libtrap.lua	1
70	826	0	2	\script\maps\libtrap.lua	1
70	826	1	2	\script\maps\libtrap.lua	1
