MapId	RegionId	CellX	CellY	ScriptFile	IsLoad
340	1292	15	6	\script\maps\libtrap.lua	1
340	1292	15	7	\script\maps\libtrap.lua	1
340	1293	15	3	\script\maps\libtrap.lua	1
340	1293	14	4	\script\maps\libtrap.lua	1
340	1293	15	4	\script\maps\libtrap.lua	1
340	1293	12	5	\script\maps\libtrap.lua	1
340	1293	13	5	\script\maps\libtrap.lua	1
340	1293	14	5	\script\maps\libtrap.lua	1
340	1293	15	5	\script\maps\libtrap.lua	1
340	1293	0	6	\script\maps\libtrap.lua	1
340	1293	1	6	\script\maps\libtrap.lua	1
340	1293	2	6	\script\maps\libtrap.lua	1
340	1293	3	6	\script\maps\libtrap.lua	1
340	1293	4	6	\script\maps\libtrap.lua	1
340	1293	5	6	\script\maps\libtrap.lua	1
340	1293	6	6	\script\maps\libtrap.lua	1
340	1293	7	6	\script\maps\libtrap.lua	1
340	1293	8	6	\script\maps\libtrap.lua	1
340	1293	9	6	\script\maps\libtrap.lua	1
340	1293	10	6	\script\maps\libtrap.lua	1
340	1293	11	6	\script\maps\libtrap.lua	1
340	1293	12	6	\script\maps\libtrap.lua	1
340	1293	13	6	\script\maps\libtrap.lua	1
340	1293	14	6	\script\maps\libtrap.lua	1
340	1293	0	7	\script\maps\libtrap.lua	1
340	1293	1	7	\script\maps\libtrap.lua	1
340	1293	2	7	\script\maps\libtrap.lua	1
340	1293	3	7	\script\maps\libtrap.lua	1
340	1293	4	7	\script\maps\libtrap.lua	1
340	1293	5	7	\script\maps\libtrap.lua	1
340	1293	6	7	\script\maps\libtrap.lua	1
340	1293	7	7	\script\maps\libtrap.lua	1
340	1293	8	7	\script\maps\libtrap.lua	1
340	1293	9	7	\script\maps\libtrap.lua	1
340	1293	10	7	\script\maps\libtrap.lua	1
340	1293	11	7	\script\maps\libtrap.lua	1
340	1293	12	7	\script\maps\libtrap.lua	1
340	1293	13	7	\script\maps\libtrap.lua	1
340	1293	14	7	\script\maps\libtrap.lua	1
340	1293	0	8	\script\maps\libtrap.lua	1
340	1293	1	8	\script\maps\libtrap.lua	1
340	1293	2	8	\script\maps\libtrap.lua	1
340	1293	3	8	\script\maps\libtrap.lua	1
340	1293	4	8	\script\maps\libtrap.lua	1
340	1293	5	8	\script\maps\libtrap.lua	1
340	1293	6	8	\script\maps\libtrap.lua	1
340	1293	7	8	\script\maps\libtrap.lua	1
340	1293	8	8	\script\maps\libtrap.lua	1
340	1293	9	8	\script\maps\libtrap.lua	1
340	1293	10	8	\script\maps\libtrap.lua	1
340	1293	11	8	\script\maps\libtrap.lua	1
340	1293	12	8	\script\maps\libtrap.lua	1
340	1294	0	3	\script\maps\libtrap.lua	1
340	1294	0	4	\script\maps\libtrap.lua	1
