MapId	RegionId	CellX	CellY	ScriptFile	IsLoad
325	13	10	22	\script\maps\libtrap.lua	1
325	13	11	22	\script\maps\libtrap.lua	1
325	13	12	22	\script\maps\libtrap.lua	1
325	13	10	23	\script\maps\libtrap.lua	1
325	13	11	23	\script\maps\libtrap.lua	1
325	13	12	23	\script\maps\libtrap.lua	1
325	13	13	23	\script\maps\libtrap.lua	1
325	13	9	24	\script\maps\libtrap.lua	1
325	13	10	24	\script\maps\libtrap.lua	1
325	13	11	24	\script\maps\libtrap.lua	1
325	13	12	24	\script\maps\libtrap.lua	1
325	13	13	24	\script\maps\libtrap.lua	1
325	13	11	25	\script\maps\libtrap.lua	1
325	13	12	25	\script\maps\libtrap.lua	1
325	13	13	25	\script\maps\libtrap.lua	1
325	13	14	25	\script\maps\libtrap.lua	1
325	13	12	26	\script\maps\libtrap.lua	1
325	13	13	26	\script\maps\libtrap.lua	1
325	13	14	26	\script\maps\libtrap.lua	1
325	13	15	26	\script\maps\libtrap.lua	1
325	13	13	27	\script\maps\libtrap.lua	1
325	13	14	27	\script\maps\libtrap.lua	1
325	13	15	27	\script\maps\libtrap.lua	1
325	13	14	28	\script\maps\libtrap.lua	1
325	13	15	28	\script\maps\libtrap.lua	1
325	13	15	29	\script\maps\libtrap.lua	1
325	14	0	27	\script\maps\libtrap.lua	1
325	14	0	28	\script\maps\libtrap.lua	1
325	14	1	28	\script\maps\libtrap.lua	1
325	14	0	29	\script\maps\libtrap.lua	1
325	14	1	29	\script\maps\libtrap.lua	1
325	14	2	29	\script\maps\libtrap.lua	1
325	14	0	30	\script\maps\libtrap.lua	1
325	14	1	30	\script\maps\libtrap.lua	1
325	14	2	30	\script\maps\libtrap.lua	1
325	14	1	31	\script\maps\libtrap.lua	1
325	14	2	31	\script\maps\libtrap.lua	1
325	40	14	31	\script\maps\libtrap.lua	1
325	40	15	31	\script\maps\libtrap.lua	1
325	41	0	31	\script\maps\libtrap.lua	1
325	48	14	0	\script\maps\libtrap.lua	1
325	48	15	0	\script\maps\libtrap.lua	1
325	48	14	1	\script\maps\libtrap.lua	1
325	48	15	1	\script\maps\libtrap.lua	1
325	48	14	2	\script\maps\libtrap.lua	1
325	48	15	2	\script\maps\libtrap.lua	1
325	48	15	3	\script\maps\libtrap.lua	1
325	48	15	4	\script\maps\libtrap.lua	1
325	49	0	0	\script\maps\libtrap.lua	1
325	49	0	1	\script\maps\libtrap.lua	1
325	49	1	1	\script\maps\libtrap.lua	1
325	49	0	2	\script\maps\libtrap.lua	1
325	49	1	2	\script\maps\libtrap.lua	1
325	49	0	3	\script\maps\libtrap.lua	1
325	49	1	3	\script\maps\libtrap.lua	1
325	49	2	3	\script\maps\libtrap.lua	1
325	49	0	4	\script\maps\libtrap.lua	1
325	49	1	4	\script\maps\libtrap.lua	1
325	49	2	4	\script\maps\libtrap.lua	1
325	49	3	4	\script\maps\libtrap.lua	1
325	49	1	5	\script\maps\libtrap.lua	1
325	49	2	5	\script\maps\libtrap.lua	1
325	49	3	5	\script\maps\libtrap.lua	1
325	49	4	5	\script\maps\libtrap.lua	1
325	49	1	6	\script\maps\libtrap.lua	1
325	49	2	6	\script\maps\libtrap.lua	1
325	49	3	6	\script\maps\libtrap.lua	1
325	49	4	6	\script\maps\libtrap.lua	1
325	49	5	6	\script\maps\libtrap.lua	1
325	49	2	7	\script\maps\libtrap.lua	1
325	49	3	7	\script\maps\libtrap.lua	1
325	49	4	7	\script\maps\libtrap.lua	1
325	49	5	7	\script\maps\libtrap.lua	1
325	49	6	7	\script\maps\libtrap.lua	1
325	49	2	8	\script\maps\libtrap.lua	1
325	49	3	8	\script\maps\libtrap.lua	1
325	49	4	8	\script\maps\libtrap.lua	1
325	49	5	8	\script\maps\libtrap.lua	1
325	49	6	8	\script\maps\libtrap.lua	1
325	49	3	9	\script\maps\libtrap.lua	1
325	49	4	9	\script\maps\libtrap.lua	1
325	49	5	9	\script\maps\libtrap.lua	1
325	49	6	9	\script\maps\libtrap.lua	1
