MapId	RegionId	CellX	CellY	ScriptFile	IsLoad
176	994	15	31	\script\maps\libtrap.lua	1
176	995	2	27	\script\maps\libtrap.lua	1
176	995	3	27	\script\maps\libtrap.lua	1
176	995	2	28	\script\maps\libtrap.lua	1
176	995	3	28	\script\maps\libtrap.lua	1
176	995	1	29	\script\maps\libtrap.lua	1
176	995	2	29	\script\maps\libtrap.lua	1
176	995	3	29	\script\maps\libtrap.lua	1
176	995	0	30	\script\maps\libtrap.lua	1
176	995	1	30	\script\maps\libtrap.lua	1
176	995	0	31	\script\maps\libtrap.lua	1
176	1063	14	0	\script\maps\libtrap.lua	1
176	1063	15	0	\script\maps\libtrap.lua	1
176	1063	13	1	\script\maps\libtrap.lua	1
176	1063	14	1	\script\maps\libtrap.lua	1
176	1063	12	2	\script\maps\libtrap.lua	1
176	1063	13	2	\script\maps\libtrap.lua	1
176	1063	11	3	\script\maps\libtrap.lua	1
176	1063	12	3	\script\maps\libtrap.lua	1
176	1063	10	4	\script\maps\libtrap.lua	1
176	1063	11	4	\script\maps\libtrap.lua	1
176	1063	10	5	\script\maps\libtrap.lua	1
176	1063	10	6	\script\maps\libtrap.lua	1
176	1196	14	30	\script\maps\libtrap.lua	1
176	1196	15	30	\script\maps\libtrap.lua	1
176	1196	14	31	\script\maps\libtrap.lua	1
176	1196	15	31	\script\maps\libtrap.lua	1
176	1197	6	26	\script\maps\libtrap.lua	1
176	1197	7	26	\script\maps\libtrap.lua	1
176	1197	4	27	\script\maps\libtrap.lua	1
176	1197	5	27	\script\maps\libtrap.lua	1
176	1197	6	27	\script\maps\libtrap.lua	1
176	1197	7	27	\script\maps\libtrap.lua	1
176	1197	2	28	\script\maps\libtrap.lua	1
176	1197	3	28	\script\maps\libtrap.lua	1
176	1197	4	28	\script\maps\libtrap.lua	1
176	1197	5	28	\script\maps\libtrap.lua	1
176	1197	0	29	\script\maps\libtrap.lua	1
176	1197	1	29	\script\maps\libtrap.lua	1
176	1197	2	29	\script\maps\libtrap.lua	1
176	1197	3	29	\script\maps\libtrap.lua	1
176	1197	0	30	\script\maps\libtrap.lua	1
176	1197	1	30	\script\maps\libtrap.lua	1
176	1427	0	25	\script\maps\trap\176\6.lua	1
176	1427	0	26	\script\maps\trap\176\6.lua	1
176	1427	1	26	\script\maps\trap\176\6.lua	1
176	1427	1	27	\script\maps\trap\176\6.lua	1
176	1427	2	27	\script\maps\trap\176\6.lua	1
176	1427	2	28	\script\maps\trap\176\6.lua	1
176	1427	3	28	\script\maps\trap\176\6.lua	1
176	1427	3	29	\script\maps\trap\176\6.lua	1
176	1427	4	29	\script\maps\trap\176\6.lua	1
176	1427	4	30	\script\maps\trap\176\6.lua	1
176	1427	5	30	\script\maps\trap\176\6.lua	1
176	1427	5	31	\script\maps\trap\176\6.lua	1
176	1427	6	31	\script\maps\trap\176\6.lua	1
176	1496	6	0	\script\maps\libtrap.lua	1
176	1621	8	8	\script\maps\libtrap.lua	1
176	1621	8	9	\script\maps\libtrap.lua	1
176	1621	9	9	\script\maps\libtrap.lua	1
176	1621	7	10	\script\maps\libtrap.lua	1
176	1621	8	10	\script\maps\libtrap.lua	1
176	1621	9	10	\script\maps\libtrap.lua	1
176	1621	10	10	\script\maps\libtrap.lua	1
176	1621	8	11	\script\maps\libtrap.lua	1
176	1621	9	11	\script\maps\libtrap.lua	1
176	1621	9	12	\script\maps\libtrap.lua	1
176	2399	7	0	\script\maps\trap\176\9.lua	1
176	2399	6	1	\script\maps\trap\176\9.lua	1
176	2399	7	1	\script\maps\trap\176\9.lua	1
176	2399	5	2	\script\maps\trap\176\9.lua	1
176	2399	6	2	\script\maps\trap\176\9.lua	1
176	2399	4	3	\script\maps\trap\176\9.lua	1
176	2399	5	3	\script\maps\trap\176\9.lua	1
176	2399	3	4	\script\maps\trap\176\9.lua	1
176	2399	4	4	\script\maps\trap\176\9.lua	1
176	2399	2	5	\script\maps\trap\176\9.lua	1
176	2399	3	5	\script\maps\trap\176\9.lua	1
176	2399	1	6	\script\maps\trap\176\9.lua	1
176	2399	2	6	\script\maps\trap\176\9.lua	1
