MapId	RegionId	CellX	CellY	ScriptFile	IsLoad
99	136	6	6	\script\maps\libtrap.lua	1
99	136	7	6	\script\maps\libtrap.lua	1
99	136	8	6	\script\maps\libtrap.lua	1
99	136	6	7	\script\maps\libtrap.lua	1
99	136	7	7	\script\maps\libtrap.lua	1
99	136	8	7	\script\maps\libtrap.lua	1
99	136	9	7	\script\maps\libtrap.lua	1
99	136	6	8	\script\maps\libtrap.lua	1
99	136	7	8	\script\maps\libtrap.lua	1
99	136	8	8	\script\maps\libtrap.lua	1
99	136	9	8	\script\maps\libtrap.lua	1
99	136	10	8	\script\maps\libtrap.lua	1
99	136	6	9	\script\maps\libtrap.lua	1
99	136	9	9	\script\maps\libtrap.lua	1
99	136	10	9	\script\maps\libtrap.lua	1
99	136	11	9	\script\maps\libtrap.lua	1
99	136	12	9	\script\maps\libtrap.lua	1
99	136	10	10	\script\maps\libtrap.lua	1
99	136	11	10	\script\maps\libtrap.lua	1
99	136	12	10	\script\maps\libtrap.lua	1
99	136	13	10	\script\maps\libtrap.lua	1
99	136	12	11	\script\maps\libtrap.lua	1
99	136	13	11	\script\maps\libtrap.lua	1
99	136	14	11	\script\maps\libtrap.lua	1
99	136	13	12	\script\maps\libtrap.lua	1
99	136	14	12	\script\maps\libtrap.lua	1
99	136	15	12	\script\maps\libtrap.lua	1
99	136	14	13	\script\maps\libtrap.lua	1
99	136	15	13	\script\maps\libtrap.lua	1
99	136	15	14	\script\maps\libtrap.lua	1
99	137	0	13	\script\maps\libtrap.lua	1
99	137	0	14	\script\maps\libtrap.lua	1
99	137	1	14	\script\maps\libtrap.lua	1
99	137	2	14	\script\maps\libtrap.lua	1
99	137	0	15	\script\maps\libtrap.lua	1
99	137	1	15	\script\maps\libtrap.lua	1
99	137	2	15	\script\maps\libtrap.lua	1
99	137	1	16	\script\maps\libtrap.lua	1
99	137	2	16	\script\maps\libtrap.lua	1
99	137	1	17	\script\maps\libtrap.lua	1
99	137	2	17	\script\maps\libtrap.lua	1
99	137	2	18	\script\maps\libtrap.lua	1
99	137	2	20	\script\maps\libtrap.lua	1
99	137	2	21	\script\maps\libtrap.lua	1
99	178	15	19	\script\maps\libtrap.lua	1
99	178	14	20	\script\maps\libtrap.lua	1
99	178	15	20	\script\maps\libtrap.lua	1
99	178	13	21	\script\maps\libtrap.lua	1
99	178	14	21	\script\maps\libtrap.lua	1
99	178	15	21	\script\maps\libtrap.lua	1
99	178	13	22	\script\maps\libtrap.lua	1
99	178	14	22	\script\maps\libtrap.lua	1
99	178	15	22	\script\maps\libtrap.lua	1
99	178	13	23	\script\maps\libtrap.lua	1
99	178	14	23	\script\maps\libtrap.lua	1
99	178	13	24	\script\maps\libtrap.lua	1
99	178	14	24	\script\maps\libtrap.lua	1
99	178	12	25	\script\maps\libtrap.lua	1
99	178	13	25	\script\maps\libtrap.lua	1
99	178	14	25	\script\maps\libtrap.lua	1
99	178	12	26	\script\maps\libtrap.lua	1
99	178	13	26	\script\maps\libtrap.lua	1
99	178	14	26	\script\maps\libtrap.lua	1
99	178	12	27	\script\maps\libtrap.lua	1
99	178	13	27	\script\maps\libtrap.lua	1
99	178	14	27	\script\maps\libtrap.lua	1
99	178	12	28	\script\maps\libtrap.lua	1
99	178	13	28	\script\maps\libtrap.lua	1
99	178	14	28	\script\maps\libtrap.lua	1
99	178	12	29	\script\maps\libtrap.lua	1
99	178	13	29	\script\maps\libtrap.lua	1
99	178	14	29	\script\maps\libtrap.lua	1
99	178	12	30	\script\maps\libtrap.lua	1
99	178	13	30	\script\maps\libtrap.lua	1
99	178	14	30	\script\maps\libtrap.lua	1
99	178	12	31	\script\maps\libtrap.lua	1
99	178	13	31	\script\maps\libtrap.lua	1
99	178	14	31	\script\maps\libtrap.lua	1
99	179	2	14	\script\maps\libtrap.lua	1
99	179	1	15	\script\maps\libtrap.lua	1
99	179	2	15	\script\maps\libtrap.lua	1
99	179	1	16	\script\maps\libtrap.lua	1
99	179	2	16	\script\maps\libtrap.lua	1
99	179	1	17	\script\maps\libtrap.lua	1
99	179	2	17	\script\maps\libtrap.lua	1
99	179	0	18	\script\maps\libtrap.lua	1
99	179	1	18	\script\maps\libtrap.lua	1
99	179	2	18	\script\maps\libtrap.lua	1
99	179	0	19	\script\maps\libtrap.lua	1
99	179	1	19	\script\maps\libtrap.lua	1
99	179	2	19	\script\maps\libtrap.lua	1
99	213	12	0	\script\maps\libtrap.lua	1
99	213	13	0	\script\maps\libtrap.lua	1
99	213	14	0	\script\maps\libtrap.lua	1
99	213	12	1	\script\maps\libtrap.lua	1
99	213	13	1	\script\maps\libtrap.lua	1
99	213	14	1	\script\maps\libtrap.lua	1
99	213	12	2	\script\maps\libtrap.lua	1
99	213	13	2	\script\maps\libtrap.lua	1
99	213	12	3	\script\maps\libtrap.lua	1
99	213	13	3	\script\maps\libtrap.lua	1
99	213	12	4	\script\maps\libtrap.lua	1
99	213	13	4	\script\maps\libtrap.lua	1
99	213	12	5	\script\maps\libtrap.lua	1
99	213	13	5	\script\maps\libtrap.lua	1
99	213	12	6	\script\maps\libtrap.lua	1
99	213	13	6	\script\maps\libtrap.lua	1
99	213	12	7	\script\maps\libtrap.lua	1
99	213	13	7	\script\maps\libtrap.lua	1
99	213	12	8	\script\maps\libtrap.lua	1
